"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2021 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2021 JIF,Eigenfactor
"Journal of Ginseng Research","J GINSENG RES","1226-8453","2093-4947","CHEMISTRY, MEDICINAL - SCIE","5.735","0.003",
"Biotechnology Journal","BIOTECHNOL J","1860-6768","1860-7314","BIOCHEMICAL RESEARCH METHODS - SCIE","5.726","0.008",
"APPLIED CATALYSIS A-GENERAL","APPL CATAL A-GEN","0926-860X","1873-3875","CHEMISTRY, PHYSICAL - SCIE","5.723","0.016",
"Journal of Genetics and Genomics","J GENET GENOMICS","1673-8527","1873-5533","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.723","0.003",
"Nanomaterials","NANOMATERIALS-BASEL","N/A","2079-4991","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.719","0.042",
"Acta Crystallographica Section D-Structural Biology","ACTA CRYSTALLOGR D","2059-7983","2059-7983","BIOCHEMICAL RESEARCH METHODS - SCIE","5.699","0.02",
"Acta Crystallographica Section D-Structural Biology","ACTA CRYSTALLOGR D","2059-7983","2059-7983","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.699","0.02",
"REDOX REPORT","REDOX REP","1351-0002","1743-2928","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.696","0.001",
"CRITICAL REVIEWS IN ANALYTICAL CHEMISTRY","CRIT REV ANAL CHEM","1040-8347","1547-6510","CHEMISTRY, ANALYTICAL - SCIE","5.686","0.002",
"INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY","INT J BIOCHEM CELL B","1357-2725","1878-5875","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.652","0.008",
"RNA","RNA","1355-8382","1469-9001","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.636","0.016",
"Colloid and Interface Science Communications","COLLOID INTERFAC SCI","2215-0382","2215-0382","CHEMISTRY, PHYSICAL - SCIE","5.633","0.001",
"FEBS Journal","FEBS J","1742-464X","1742-4658","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.622","0.021",
"CANCER IMAGING","CANCER IMAGING","1740-5025","1470-7330","ONCOLOGY - SCIE","5.605","0.003",
"CANCER IMAGING","CANCER IMAGING","1740-5025","1470-7330","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.605","0.003",
"Nanoscale Advances","NANOSCALE ADV","2516-0230","2516-0230","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.598","0.009",
"IUCrJ","IUCRJ","2052-2525","2052-2525","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.588","0.009",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.586","0.001",
"Metabolites","METABOLITES","N/A","2218-1989","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.581","0.01",
"ACS Infectious Diseases","ACS INFECT DIS","2373-8227","N/A","CHEMISTRY, MEDICINAL - SCIE","5.578","0.01",
"APOPTOSIS","APOPTOSIS","1360-8185","1573-675X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.561","0.003",
"CHINESE JOURNAL OF CHEMISTRY","CHINESE J CHEM","1001-604X","1614-7065","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.56","0.007",
"Journal of Zhejiang University-SCIENCE B","J ZHEJIANG UNIV-SC B","1673-1581","1862-1783","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.552","0.003",
"JOURNAL OF NEUROCHEMISTRY","J NEUROCHEM","0022-3042","1471-4159","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.546","0.016",
"Frontiers in Chemistry","FRONT CHEM","2296-2646","2296-2646","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.545","0.025",
"PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES","P ROY SOC B-BIOL SCI","0962-8452","1471-2954","BIOLOGY - SCIE","5.531","0.051",
"JOURNAL OF THORACIC IMAGING","J THORAC IMAG","0883-5993","1536-0237","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.528","0.003",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","5.518","0.027",
"ChemCatChem","CHEMCATCHEM","1867-3880","1867-3899","CHEMISTRY, PHYSICAL - SCIE","5.501","0.029",
"JOURNAL OF BIOLOGICAL CHEMISTRY","J BIOL CHEM","N/A","1083-351X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.485","0.119",
"Therapeutic Advances in Medical Oncology","THER ADV MED ONCOL","1758-8340","1758-8359","ONCOLOGY - SCIE","5.485","0.006",
"ACADEMIC RADIOLOGY","ACAD RADIOL","1076-6332","1878-4046","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.482","0.01",
"JCO Precision Oncology","JCO PRECIS ONCOL","N/A","2473-4284","ONCOLOGY - SCIE","5.479","0.012",
"COMMENTS ON INORGANIC CHEMISTRY","COMMENT INORG CHEM","0260-3594","1548-9574","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","5.476","0",
"Sustainable Chemistry and Pharmacy","SUSTAIN CHEM PHARM","N/A","2352-5541","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.464","0.002",
"PROSTATE CANCER AND PROSTATIC DISEASES","PROSTATE CANCER P D","1365-7852","1476-5608","ONCOLOGY - SCIE","5.455","0.006",
"Advances in Protein Chemistry and Structural Biology","ADV PROTEIN CHEM STR","1876-1623","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.447","0.001",
"ULTRASCHALL IN DER MEDIZIN","ULTRASCHALL MED","0172-4614","1438-8782","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.445","0.003",
"INORGANIC CHEMISTRY","INORG CHEM","0020-1669","1520-510X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","5.436","0.065",
"SEMINARS IN RADIATION ONCOLOGY","SEMIN RADIAT ONCOL","1053-4296","1532-9461","ONCOLOGY - SCIE","5.421","0.003",
"SEMINARS IN RADIATION ONCOLOGY","SEMIN RADIAT ONCOL","1053-4296","1532-9461","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.421","0.003",
"HUMAN BRAIN MAPPING","HUM BRAIN MAPP","1065-9471","1097-0193","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.399","0.032",
"PROTEOMICS","PROTEOMICS","1615-9853","1615-9861","BIOCHEMICAL RESEARCH METHODS - SCIE","5.393","0.009",
"PROTEOMICS","PROTEOMICS","1615-9853","1615-9861","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.393","0.009",
"SEMINARS IN ONCOLOGY","SEMIN ONCOL","0093-7754","1532-8708","ONCOLOGY - SCIE","5.385","0.003",
"JOURNAL OF PROTEOME RESEARCH","J PROTEOME RES","1535-3893","1535-3907","BIOCHEMICAL RESEARCH METHODS - SCIE","5.37","0.023",
"PLANT SCIENCE","PLANT SCI","0168-9452","1873-2259","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.363","0.011",
"EUROPEAN JOURNAL OF HUMAN GENETICS","EUR J HUM GENET","1018-4813","1476-5438","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.351","0.017",
"Cancer Biology & Medicine","CANCER BIOL MED","2095-3941","2095-3941","ONCOLOGY - SCIE","5.347","0.003",
"Environmental Science-Processes & Impacts","ENVIRON SCI-PROC IMP","2050-7887","2050-7895","CHEMISTRY, ANALYTICAL - SCIE","5.334","0.006",
"BIOORGANIC CHEMISTRY","BIOORG CHEM","0045-2068","1090-2120","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.307","0.015",
"Gynecologic Oncology","GYNECOL ONCOL","0090-8258","1095-6859","ONCOLOGY - SCIE","5.304","0.025",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","5.304","0.018",
"Current Opinion in Insect Science","CURR OPIN INSECT SCI","2214-5745","2214-5753","BIOLOGY - SCIE","5.254","0.007",
"ACS Synthetic Biology","ACS SYNTH BIOL","2161-5063","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","5.249","0.018",
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","J BIOMOL STRUCT DYN","0739-1102","1538-0254","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.235","0.013",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS","BBA-MOL CELL BIOL L","1388-1981","1879-2618","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.228","0.01",
"ANALYST","ANALYST","0003-2654","1364-5528","CHEMISTRY, ANALYTICAL - SCIE","5.227","0.026",
"Pharmaceuticals","PHARMACEUTICALS-BASE","N/A","1424-8247","CHEMISTRY, MEDICINAL - SCIE","5.215","0.008",
"Reaction Chemistry & Engineering","REACT CHEM ENG","2058-9883","2058-9883","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.2","0.005",
"JOURNAL OF ETHNOPHARMACOLOGY","J ETHNOPHARMACOL","0378-8741","1872-7573","CHEMISTRY, MEDICINAL - SCIE","5.195","0.018",
"BONE MARROW TRANSPLANTATION","BONE MARROW TRANSPL","0268-3369","1476-5365","ONCOLOGY - SCIE","5.174","0.014",
"Journal of Cardiovascular Computed Tomography","J CARDIOVASC COMPUT","1934-5925","1934-5925","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.17","0.005",
"CHEMICO-BIOLOGICAL INTERACTIONS","CHEM-BIOL INTERACT","0009-2797","1872-7786","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.168","0.01",
"Biology-Basel","BIOLOGY-BASEL","N/A","2079-7737","BIOLOGY - SCIE","5.168","0.007",
"Cancer & Metabolism","CANCER METAB","N/A","2049-3002","ONCOLOGY - SCIE","5.146","0.001",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","5.141","0.012",
"MOLECULAR CARCINOGENESIS","MOL CARCINOGEN","0899-1987","1098-2744","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.139","0.006",
"MOLECULAR CARCINOGENESIS","MOL CARCINOGEN","0899-1987","1098-2744","ONCOLOGY - SCIE","5.139","0.006",
"DYES AND PIGMENTS","DYES PIGMENTS","0143-7208","1873-3743","CHEMISTRY, APPLIED - SCIE","5.122","0.018",
"HUMAN MOLECULAR GENETICS","HUM MOL GENET","0964-6906","1460-2083","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.121","0.036",
"MedChemComm","MEDCHEMCOMM","2040-2503","2040-2511","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.121","0.005",
"MedChemComm","MEDCHEMCOMM","2040-2503","2040-2511","CHEMISTRY, MEDICINAL - SCIE","5.121","0.005",
"BULLETIN OF THE CHEMICAL SOCIETY OF JAPAN","B CHEM SOC JPN","0009-2673","1348-0634","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.121","0.005",
"JOURNAL OF MAGNETIC RESONANCE IMAGING","J MAGN RESON IMAGING","1053-1807","1522-2586","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.119","0.021",
"MOLECULAR AND CELLULAR BIOLOGY","MOL CELL BIOL","0270-7306","1098-5549","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.094","0.01",
"Molecular Catalysis","MOL CATAL","2468-8231","2468-8231","CHEMISTRY, PHYSICAL - SCIE","5.089","0.009",
"Breast Cancer-Targets and Therapy","BREAST CANCER-TARGET","1179-1314","1179-1314","ONCOLOGY - SCIE","5.088","0.001",
"JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY","J PHYSIOL BIOCHEM","1138-7548","1877-8755","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.08","0.002",
"CURRENT TREATMENT OPTIONS IN ONCOLOGY","CURR TREAT OPTION ON","1527-2729","1534-6277","ONCOLOGY - SCIE","5.08","0.005",
"JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA","J PHYS CHEM REF DATA","0047-2689","1529-7845","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.048","0.001",
"JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA","J PHYS CHEM REF DATA","0047-2689","1529-7845","CHEMISTRY, PHYSICAL - SCIE","5.048","0.001",
"BMB Reports","BMB REP","1976-6696","1976-670X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.041","0.004",
"Cancer Research and Treatment","CANCER RES TREAT","1598-2998","2005-9256","ONCOLOGY - SCIE","5.036","0.006",
"Insights into Imaging","INSIGHTS IMAGING","1869-4101","1869-4101","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.036","0.006",
"CHEMISTRY-A EUROPEAN JOURNAL","CHEM-EUR J","0947-6539","1521-3765","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.02","0.103",
"MOLECULAR PHYLOGENETICS AND EVOLUTION","MOL PHYLOGENET EVOL","1055-7903","1095-9513","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.019","0.018",
"JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY","J STEROID BIOCHEM","0960-0760","1879-1220","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.011","0.01",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH","BBA-MOL CELL RES","0167-4889","1879-2596","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.011","0.013",
"DRUG DEVELOPMENT RESEARCH","DRUG DEVELOP RES","0272-4391","1098-2299","CHEMISTRY, MEDICINAL - SCIE","5.004","0.002",
"Clinical Proteomics","CLIN PROTEOM","1542-6416","1559-0275","BIOCHEMICAL RESEARCH METHODS - SCIE","5","0.002",
"Pesticide Biochemistry and Physiology","PESTIC BIOCHEM PHYS","0048-3575","1095-9939","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.966","0.006",
"AMERICAN JOURNAL OF NEURORADIOLOGY","AM J NEURORADIOL","0195-6108","1936-959X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.966","0.023",
"REACTIVE & FUNCTIONAL POLYMERS","REACT FUNCT POLYM","1381-5148","1873-166X","CHEMISTRY, APPLIED - SCIE","4.966","0.005",
"Journal of Hepatocellular Carcinoma","J HEPATOCELL CARCINO","N/A","2253-5969","ONCOLOGY - SCIE","4.962","0.001",
"ONCOLOGY RESEARCH","ONCOL RES","0965-0407","1555-3906","ONCOLOGY - SCIE","4.938","0.004",
"Expert Opinion on Drug Metabolism & Toxicology","EXPERT OPIN DRUG MET","1742-5255","1744-7607","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.936","0.004",
"MOLECULES","MOLECULES","N/A","1420-3049","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.927","0.113",
"MOLECULES","MOLECULES","N/A","1420-3049","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.927","0.113",
"CLINICAL ONCOLOGY","CLIN ONCOL-UK","0936-6555","1433-2981","ONCOLOGY - SCIE","4.925","0.006",
"Molecular Systems Design & Engineering","MOL SYST DES ENG","2058-9689","2058-9689","CHEMISTRY, PHYSICAL - SCIE","4.92","0.004",
"BIOCHEMICAL SOCIETY TRANSACTIONS","BIOCHEM SOC T","0300-5127","1470-8752","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.919","0.013",
"JOURNAL OF IMMUNOTHERAPY","J IMMUNOTHER","1524-9557","1537-4513","ONCOLOGY - SCIE","4.912","0.002",
"JOURNAL OF DIGITAL IMAGING","J DIGIT IMAGING","0897-1889","1618-727X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.903","0.005",
"NITRIC OXIDE-BIOLOGY AND CHEMISTRY","NITRIC OXIDE-BIOL CH","1089-8603","1089-8611","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.898","0.004",
"Targeted Oncology","TARGET ONCOL","1776-2596","1776-260X","ONCOLOGY - SCIE","4.897","0.003",
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","1359-5113","1873-3298","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.885","0.009",
"CANCER BIOLOGY & THERAPY","CANCER BIOL THER","1538-4047","1555-8576","ONCOLOGY - SCIE","4.875","0.005",
"JOURNAL OF APPLIED CRYSTALLOGRAPHY","J APPL CRYSTALLOGR","1600-5767","1600-5767","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.868","0.011",
"Epigenetics","EPIGENETICS-US","1559-2294","1559-2308","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.861","0.006",
"Current Bioinformatics","CURR BIOINFORM","1574-8936","2212-392X","BIOCHEMICAL RESEARCH METHODS - SCIE","4.85","0.002",
"HEMATOLOGICAL ONCOLOGY","HEMATOL ONCOL","0278-0232","1099-1069","ONCOLOGY - SCIE","4.85","0.005",
"Clinical Lung Cancer","CLIN LUNG CANCER","1525-7304","1938-0690","ONCOLOGY - SCIE","4.84","0.007",
"Chemistry-An Asian Journal","CHEM-ASIAN J","1861-4728","1861-471X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.839","0.017",
"JOURNAL OF NATURAL PRODUCTS","J NAT PROD","0163-3864","1520-6025","CHEMISTRY, MEDICINAL - SCIE","4.803","0.015",
"Translational Oncology","TRANSL ONCOL","1936-5233","1936-5233","ONCOLOGY - SCIE","4.803","0.006",
"SEMINARS IN NUCLEAR MEDICINE","SEMIN NUCL MED","0001-2998","1558-4623","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.802","0.003",
"PROGRESS IN BIOPHYSICS & MOLECULAR BIOLOGY","PROG BIOPHYS MOL BIO","0079-6107","1873-1732","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.799","0.003",
"PLoS Computational Biology","PLOS COMPUT BIOL","1553-734X","1553-7358","BIOCHEMICAL RESEARCH METHODS - SCIE","4.779","0.065",
"Future Medicinal Chemistry","FUTURE MED CHEM","1756-8919","1756-8927","CHEMISTRY, MEDICINAL - SCIE","4.767","0.006",
"RNA Biology","RNA BIOL","1547-6286","1555-8584","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.766","0.013",
"Biomedicines","BIOMEDICINES","N/A","2227-9059","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.757","0.007",
"Journal of Gynecologic Oncology","J GYNECOL ONCOL","2005-0380","2005-0399","ONCOLOGY - SCIE","4.756","0.004",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, ANALYTICAL - SCIE","4.755","0.022",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, PHYSICAL - SCIE","4.755","0.022",
"CARCINOGENESIS","CARCINOGENESIS","0143-3334","1460-2180","ONCOLOGY - SCIE","4.741","0.007",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.74","0.011",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","CHEMISTRY, MEDICINAL - SCIE","4.74","0.011",
"Clinical and Translational Radiation Oncology","CLIN TRANSL RAD ONCO","N/A","2405-6308","ONCOLOGY - SCIE","4.739","0.003",
"Clinical and Translational Radiation Oncology","CLIN TRANSL RAD ONCO","N/A","2405-6308","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.739","0.003",
"Advances in Microbial Physiology","ADV MICROB PHYSIOL","0065-2911","2162-5468","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.731","0.001",
"Translational Lung Cancer Research","TRANSL LUNG CANCER R","2218-6751","2226-4477","ONCOLOGY - SCIE","4.726","0.007",
"Ultrasonography","ULTRASONOGRAPHY","2288-5919","2288-5943","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.725","0.001",
"BIOINORGANIC CHEMISTRY AND APPLICATIONS","BIOINORG CHEM APPL","1565-3633","1687-479X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.724","0.001",
"BIOINORGANIC CHEMISTRY AND APPLICATIONS","BIOINORG CHEM APPL","1565-3633","1687-479X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.724","0.001",
"CYTOMETRY PART A","CYTOM PART A","1552-4922","1552-4930","BIOCHEMICAL RESEARCH METHODS - SCIE","4.714","0.006",
"Journal of Saudi Chemical Society","J SAUDI CHEM SOC","1319-6103","2212-4640","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.712","0.003",
"Cancer Medicine","CANCER MED-US","2045-7634","2045-7634","ONCOLOGY - SCIE","4.711","0.028",
"IUBMB LIFE","IUBMB LIFE","1521-6543","1521-6551","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.709","0.006",
"BIOLOGICAL CHEMISTRY","BIOL CHEM","1431-6730","1437-4315","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.7","0.005",
"INTERNATIONAL JOURNAL OF ENERGY RESEARCH","INT J ENERG RES","0363-907X","1099-114X","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","4.672","0.016",
"Hormones & Cancer","HORM CANCER-US","1868-8497","1868-8500","ONCOLOGY - SCIE","4.667","0.001",
"Interface Focus","INTERFACE FOCUS","2042-8898","2042-8901","BIOLOGY - SCIE","4.661","0.005",
"INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER","INT J GYNECOL CANCER","1048-891X","1525-1438","ONCOLOGY - SCIE","4.661","0.01",
"EJNMMI Physics","EJNMMI PHYS","2197-7364","2197-7364","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.654","0.002",
"BIOESSAYS","BIOESSAYS","0265-9247","1521-1878","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.653","0.011",
"BIOESSAYS","BIOESSAYS","0265-9247","1521-1878","BIOLOGY - SCIE","4.653","0.011",
"METHODS","METHODS","1046-2023","1095-9130","BIOCHEMICAL RESEARCH METHODS - SCIE","4.647","0.017",
"METHODS","METHODS","1046-2023","1095-9130","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.647","0.017",
"BMC CANCER","BMC CANCER","N/A","1471-2407","ONCOLOGY - SCIE","4.638","0.052",
"Metallomics","METALLOMICS","1756-5901","1756-591X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.636","0.006",
"ACS Chemical Biology","ACS CHEM BIOL","1554-8929","1554-8937","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.634","0.024",
"ACS Medicinal Chemistry Letters","ACS MED CHEM LETT","1948-5875","N/A","CHEMISTRY, MEDICINAL - SCIE","4.632","0.011",
"JOURNAL OF RARE EARTHS","J RARE EARTH","1002-0721","1002-0721","CHEMISTRY, APPLIED - SCIE","4.632","0.004",
"Quantitative Imaging in Medicine and Surgery","QUANT IMAG MED SURG","2223-4292","2223-4306","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.63","0.004",
"BREAST CANCER RESEARCH AND TREATMENT","BREAST CANCER RES TR","0167-6806","1573-7217","ONCOLOGY - SCIE","4.624","0.026",
"CHROMOSOME RESEARCH","CHROMOSOME RES","0967-3849","1573-6849","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.62","0.002",
"BMC MOLECULAR BIOLOGY","BMC MOL BIOL","1471-2199","1471-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.619","0.001",
"CURRENT OPINION IN LIPIDOLOGY","CURR OPIN LIPIDOL","0957-9672","1473-6535","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.616","0.004",
"ARCHIV DER PHARMAZIE","ARCH PHARM","0365-6233","1521-4184","CHEMISTRY, MEDICINAL - SCIE","4.613","0.002",
"ARCHIV DER PHARMAZIE","ARCH PHARM","0365-6233","1521-4184","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.613","0.002",
"JOURNAL OF CHROMATOGRAPHY A","J CHROMATOGR A","0021-9673","1873-3778","BIOCHEMICAL RESEARCH METHODS - SCIE","4.601","0.023",
"JOURNAL OF CHROMATOGRAPHY A","J CHROMATOGR A","0021-9673","1873-3778","CHEMISTRY, ANALYTICAL - SCIE","4.601","0.023",
"JOURNAL OF NEURORADIOLOGY","J NEURORADIOLOGY","0150-9861","1773-0406","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.6","0.002",
"Journal of Electroanalytical Chemistry","J ELECTROANAL CHEM","1572-6657","1873-2569","CHEMISTRY, ANALYTICAL - SCIE","4.598","0.02",
"PHARMACEUTICAL RESEARCH","PHARM RES-DORDR","0724-8741","1573-904X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.58","0.008",
"DALTON TRANSACTIONS","DALTON T","1477-9226","1477-9234","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.569","0.056",
"Membranes","MEMBRANES-BASEL","N/A","2077-0375","CHEMISTRY, PHYSICAL - SCIE","4.562","0.005",
"Advances in Organometallic Chemistry","ADV ORGANOMET CHEM","0065-3055","2162-7614","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.55","0",
"Journal of Breath Research","J BREATH RES","1752-7155","1752-7163","BIOCHEMICAL RESEARCH METHODS - SCIE","4.538","0.002",
"EUROPEAN JOURNAL OF RADIOLOGY","EUR J RADIOL","0720-048X","1872-7727","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.531","0.017",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY","COMP BIOCHEM PHYS C","1532-0456","1878-1659","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.52","0.003",
"JOURNAL OF FOOD COMPOSITION AND ANALYSIS","J FOOD COMPOS ANAL","0889-1575","1096-0481","CHEMISTRY, APPLIED - SCIE","4.52","0.005",
"JOURNAL OF SUPERCRITICAL FLUIDS","J SUPERCRIT FLUID","0896-8446","1872-8162","CHEMISTRY, PHYSICAL - SCIE","4.514","0.007",
"CLINICAL & EXPERIMENTAL METASTASIS","CLIN EXP METASTAS","0262-0898","1573-7276","ONCOLOGY - SCIE","4.51","0.002",
"MEDICAL PHYSICS","MED PHYS","0094-2405","2473-4209","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.506","0.024",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","ONCOLOGY - SCIE","4.506","0.015",
"Journal of Oncology","J ONCOL","1687-8450","1687-8469","ONCOLOGY - SCIE","4.501","0.004",
