"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2004 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2004 JIF,Eigenfactor
"BIOORGANIC & MEDICINAL CHEMISTRY LETTERS","BIOORG MED CHEM LETT","0960-894X","1464-3405","CHEMISTRY, MEDICINAL - SCIE","2.333","N/A",
"MOLECULAR REPRODUCTION AND DEVELOPMENT","MOL REPROD DEV","1040-452X","1098-2795","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.331","N/A",
"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY","J AGR FOOD CHEM","0021-8561","1520-5118","CHEMISTRY, APPLIED - SCIE","2.327","N/A",
"CRITICAL REVIEWS IN ANALYTICAL CHEMISTRY","CRIT REV ANAL CHEM","1040-8347","1547-6510","CHEMISTRY, ANALYTICAL - SCIE","2.325","N/A",
"PHARMACEUTICAL RESEARCH","PHARM RES","0724-8741","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.325","N/A",
"INVESTIGATIVE RADIOLOGY","INVEST RADIOL","0020-9996","1536-0210","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.32","N/A",
"CHEMICAL PHYSICS","CHEM PHYS","0301-0104","1873-4421","CHEMISTRY, PHYSICAL - SCIE","2.316","N/A",
"JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL","J MOL CATAL A-CHEM","1381-1169","1873-314X","CHEMISTRY, PHYSICAL - SCIE","2.316","N/A",
"DIAGNOSTIC MOLECULAR PATHOLOGY","DIAGN MOL PATHOL","1052-9551","1533-4066","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.292","N/A",
"JOURNAL OF BIOCHEMISTRY","J BIOCHEM","0021-924X","1756-2651","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.292","N/A",
"BMC CANCER","BMC CANCER","1471-2407","1471-2407","ONCOLOGY - SCIE","2.29","N/A",
"JOURNAL OF SUPERCRITICAL FLUIDS","J SUPERCRIT FLUID","0896-8446","1872-8162","CHEMISTRY, PHYSICAL - SCIE","2.275","N/A",
"BIOCHEMICAL SOCIETY TRANSACTIONS","BIOCHEM SOC T","0300-5127","1470-8752","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.267","N/A",
"BIOELECTROCHEMISTRY","BIOELECTROCHEMISTRY","1567-5394","1878-562X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.261","N/A",
"BIOELECTROCHEMISTRY","BIOELECTROCHEMISTRY","1567-5394","1878-562X","BIOLOGY - SCIE","2.261","N/A",
"LEUKEMIA RESEARCH","LEUKEMIA RES","0145-2126","1873-5835","ONCOLOGY - SCIE","2.244","N/A",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","2.235","N/A",
"INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY","INSECT BIOCHEM MOLEC","0965-1748","1879-0240","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.234","N/A",
"JOURNAL OF ELECTROANALYTICAL CHEMISTRY","J ELECTROANAL CHEM","0022-0728","1873-2569","CHEMISTRY, ANALYTICAL - SCIE","2.228","N/A",
"JAPANESE JOURNAL OF CANCER RESEARCH","JPN J CANCER RES","0910-5050","N/A","ONCOLOGY - SCIE","2.225","N/A",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.225","N/A",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.225","N/A",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.218","N/A",
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","0344-5704","1432-0843","ONCOLOGY - SCIE","2.216","N/A",
"THEORETICAL CHEMISTRY ACCOUNTS","THEOR CHEM ACC","1432-881X","1432-2234","CHEMISTRY, PHYSICAL - SCIE","2.209","N/A",
"JOURNAL OF NATURAL PRODUCTS","J NAT PROD","0163-3864","1520-6025","CHEMISTRY, APPLIED - SCIE","2.202","N/A",
"JOURNAL OF NATURAL PRODUCTS","J NAT PROD","0163-3864","1520-6025","CHEMISTRY, MEDICINAL - SCIE","2.202","N/A",
"JOURNAL OF MOLECULAR NEUROSCIENCE","J MOL NEUROSCI","0895-8696","1559-1166","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.198","N/A",
"QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","Q J NUCL MED MOL IM","1824-4661","1827-1936","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.194","N/A",
"USPEKHI KHIMII","USP KHIM+","0042-1308","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.192","N/A",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","CHEMISTRY, MEDICINAL - SCIE","2.18","N/A",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.18","N/A",
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.176","N/A",
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","CHEMISTRY, ANALYTICAL - SCIE","2.176","N/A",
"BIOLOGICAL RESEARCH","BIOL RES","0716-9760","0717-6287","BIOLOGY - SCIE","2.173","N/A",
"SURFACE SCIENCE","SURF SCI","0039-6028","1879-2758","CHEMISTRY, PHYSICAL - SCIE","2.168","N/A",
"ULTRASOUND IN OBSTETRICS & GYNECOLOGY","ULTRASOUND OBST GYN","0960-7692","1469-0705","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.167","N/A",
"BIOMETALS","BIOMETALS","0966-0844","1572-8773","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.155","N/A",
"JOURNAL OF CELLULAR AND MOLECULAR MEDICINE","J CELL MOL MED","1582-1838","1582-4934","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.153","N/A",
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","NUTR CANCER","0163-5581","1532-7914","ONCOLOGY - SCIE","2.149","N/A",
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","BIOCHEMICAL RESEARCH METHODS - SCIE","2.146","N/A",
"GOLD BULLETIN","GOLD BULL","0017-1557","2190-7579","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.136","N/A",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","BIOLOGY - SCIE","2.136","N/A",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","2.136","N/A",
"INTERNATIONAL JOURNAL OF RADIATION BIOLOGY","INT J RADIAT BIOL","0955-3002","1362-3095","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.136","N/A",
"METAL IONS IN BIOLOGICAL SYSTEMS","MET IONS BIOL SYST","0161-5149","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.125","N/A",
"METAL IONS IN BIOLOGICAL SYSTEMS","MET IONS BIOL SYST","0161-5149","N/A","BIOLOGY - SCIE","2.125","N/A",
"METAL IONS IN BIOLOGICAL SYSTEMS","MET IONS BIOL SYST","0161-5149","N/A","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.125","N/A",
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","BIOCHEMICAL RESEARCH METHODS - SCIE","2.12","N/A",
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","CHEMISTRY, APPLIED - SCIE","2.12","N/A",
"CALPHAD-COMPUTER COUPLING OF PHASE DIAGRAMS AND THERMOCHEMISTRY","CALPHAD","0364-5916","1873-2984","CHEMISTRY, PHYSICAL - SCIE","2.119","N/A",
"SINGLE MOLECULES","SINGLE MOL","1438-5163","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","2.118","N/A",
"SINGLE MOLECULES","SINGLE MOL","1438-5163","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.118","N/A",
"SINGLE MOLECULES","SINGLE MOL","1438-5163","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.118","N/A",
"ONCOLOGY","ONCOLOGY-BASEL","0030-2414","1423-0232","ONCOLOGY - SCIE","2.114","N/A",
"BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS","BBA-PROTEINS PROTEOM","1570-9639","1878-1454","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.113","N/A",
"PROTEIN ENGINEERING DESIGN & SELECTION","PROTEIN ENG DES SEL","1741-0126","1741-0134","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.107","N/A",
"TRANSGENIC RESEARCH","TRANSGENIC RES","0962-8819","1573-9368","BIOCHEMICAL RESEARCH METHODS - SCIE","2.107","N/A",
"TRANSGENIC RESEARCH","TRANSGENIC RES","0962-8819","1573-9368","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.107","N/A",
"ULTRASONICS SONOCHEMISTRY","ULTRASON SONOCHEM","1350-4177","1873-2828","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.105","N/A",
"BIOPHYSICAL CHEMISTRY","BIOPHYS CHEM","0301-4622","1873-4200","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.102","N/A",
"BIOPHYSICAL CHEMISTRY","BIOPHYS CHEM","0301-4622","1873-4200","CHEMISTRY, PHYSICAL - SCIE","2.102","N/A",
"BONE MARROW TRANSPLANTATION","BONE MARROW TRANSPL","0268-3369","1476-5365","ONCOLOGY - SCIE","2.101","N/A",
"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","ANAL BIOANAL CHEM","1618-2642","1618-2650","BIOCHEMICAL RESEARCH METHODS - SCIE","2.098","N/A",
"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","ANAL BIOANAL CHEM","1618-2642","1618-2650","CHEMISTRY, ANALYTICAL - SCIE","2.098","N/A",
"JOURNAL OF DIGITAL IMAGING","J DIGIT IMAGING","0897-1889","1618-727X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.098","N/A",
"MICROPOROUS AND MESOPOROUS MATERIALS","MICROPOR MESOPOR MAT","1387-1811","1873-3093","CHEMISTRY, APPLIED - SCIE","2.093","N/A",
"MICROPOROUS AND MESOPOROUS MATERIALS","MICROPOR MESOPOR MAT","1387-1811","1873-3093","CHEMISTRY, PHYSICAL - SCIE","2.093","N/A",
"GYNECOLOGIC ONCOLOGY","GYNECOL ONCOL","0090-8258","1095-6859","ONCOLOGY - SCIE","2.083","N/A",
"SENSORS AND ACTUATORS B-CHEMICAL","SENSOR ACTUAT B-CHEM","0925-4005","0925-4005","CHEMISTRY, ANALYTICAL - SCIE","2.083","N/A",
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","ONCOLOGY - SCIE","2.079","N/A",
"PHYSICAL CHEMISTRY CHEMICAL PHYSICS","PHYS CHEM CHEM PHYS","1463-9076","1463-9084","CHEMISTRY, PHYSICAL - SCIE","2.076","N/A",
"ULTRASOUND IN MEDICINE AND BIOLOGY","ULTRASOUND MED BIOL","0301-5629","1879-291X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.064","N/A",
"PHOTOCHEMISTRY AND PHOTOBIOLOGY","PHOTOCHEM PHOTOBIOL","0031-8655","1751-1097","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.054","N/A",
"ANTI-CANCER DRUGS","ANTI-CANCER DRUG","0959-4973","1473-5741","ONCOLOGY - SCIE","2.052","N/A",
"BIOCHIMICA ET BIOPHYSICA ACTA-GENE STRUCTURE AND EXPRESSION","BBA-GENE STRUCT EXPR","0167-4781","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.045","N/A",
"JOURNAL OF ENDOTOXIN RESEARCH","J ENDOTOXIN RES","0968-0519","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.042","N/A",
"ELECTROANALYSIS","ELECTROANAL","1040-0397","1521-4109","CHEMISTRY, ANALYTICAL - SCIE","2.038","N/A",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMICAL RESEARCH METHODS - SCIE","2.019","N/A",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.019","N/A",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.018","N/A",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","CHEMISTRY, MEDICINAL - SCIE","2.018","N/A",
"JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY","J NANOSCI NANOTECHNO","1533-4880","1533-4899","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.017","N/A",
"AMINO ACIDS","AMINO ACIDS","0939-4451","1438-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2","N/A",
"ORAL ONCOLOGY","ORAL ONCOL","1368-8375","1879-0593","ONCOLOGY - SCIE","2","N/A",
"CYTOKINE","CYTOKINE","1043-4666","1096-0023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.986","N/A",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, ANALYTICAL - SCIE","1.976","N/A",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, MEDICINAL - SCIE","1.976","N/A",
"CHEMISTRY AND PHYSICS OF LIPIDS","CHEM PHYS LIPIDS","0009-3084","1873-2941","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.971","N/A",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","ONCOLOGY - SCIE","1.968","N/A",
"JOURNAL OF NANOPARTICLE RESEARCH","J NANOPART RES","1388-0764","1572-896X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.955","N/A",
"PHYSCHEMCOMM","PHYSCHEMCOMM","1460-2733","N/A","CHEMISTRY, PHYSICAL - SCIE","1.951","N/A",
"NUKLEARMEDIZIN-NUCLEAR MEDICINE","NUKLEARMED-NUCL MED","0029-5566","2567-6407","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.95","N/A",
"CELL BIOCHEMISTRY AND BIOPHYSICS","CELL BIOCHEM BIOPHYS","1085-9195","1559-0283","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.945","N/A",
"YEAST","YEAST","0749-503X","1097-0061","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.941","N/A",
"CANCER INVESTIGATION","CANCER INVEST","0735-7907","1532-4192","ONCOLOGY - SCIE","1.935","N/A",
"JOURNAL OF SEPARATION SCIENCE","J SEP SCI","1615-9306","1615-9314","CHEMISTRY, ANALYTICAL - SCIE","1.927","N/A",
"COMMENTS ON INORGANIC CHEMISTRY","COMMENT INORG CHEM","0260-3594","1548-9574","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.926","N/A",
"COMPUTERS & CHEMISTRY","COMPUT CHEM","0097-8485","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.923","N/A",
"BIODRUGS","BIODRUGS","1173-8804","1179-190X","ONCOLOGY - SCIE","1.905","N/A",
"JOURNAL OF ORGANOMETALLIC CHEMISTRY","J ORGANOMET CHEM","0022-328X","1872-8561","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.905","N/A",
"CATALYSIS LETTERS","CATAL LETT","1011-372X","1572-879X","CHEMISTRY, PHYSICAL - SCIE","1.904","N/A",
"EUROPEAN PHYSICAL JOURNAL E","EUR PHYS J E","1292-8941","1292-895X","CHEMISTRY, PHYSICAL - SCIE","1.903","N/A",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","1.899","N/A",
"JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE","J CARDIOV MAGN RESON","1097-6647","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.898","N/A",
"EXTREMOPHILES","EXTREMOPHILES","1431-0651","1433-4909","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.897","N/A",
"JOURNAL OF THE CHEMICAL SOCIETY-PERKIN TRANSACTIONS 2","J CHEM SOC PERK T 2","1472-779X","N/A","CHEMISTRY, PHYSICAL - SCIE","1.896","N/A",
"JOURNAL OF NEUROSCIENCE METHODS","J NEUROSCI METH","0165-0270","1872-678X","BIOCHEMICAL RESEARCH METHODS - SCIE","1.894","N/A",
"CATALYSIS COMMUNICATIONS","CATAL COMMUN","1566-7367","1873-3905","CHEMISTRY, PHYSICAL - SCIE","1.89","N/A",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","ONCOLOGY - SCIE","1.888","N/A",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.888","N/A",
"AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS","AMYLOID","1350-6129","1744-2818","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.886","N/A",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","1.884","N/A",
"EUROPEAN JOURNAL OF SURGICAL ONCOLOGY","EUR J SURG ONCOL","0748-7983","N/A","ONCOLOGY - SCIE","1.882","N/A",
"QSAR & COMBINATORIAL SCIENCE","QSAR COMB SCI","1611-020X","1611-0218","CHEMISTRY, MEDICINAL - SCIE","1.882","N/A",
"QSAR & COMBINATORIAL SCIENCE","QSAR COMB SCI","1611-020X","1611-0218","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.882","N/A",
"JOURNAL OF CHEMICAL NEUROANATOMY","J CHEM NEUROANAT","0891-0618","1873-6300","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.879","N/A",
"RADIOLOGIC CLINICS OF NORTH AMERICA","RADIOL CLIN N AM","0033-8389","1557-8275","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.869","N/A",
"FOOD HYDROCOLLOIDS","FOOD HYDROCOLLOID","0268-005X","1873-7137","CHEMISTRY, APPLIED - SCIE","1.864","N/A",
"SOLID STATE IONICS","SOLID STATE IONICS","0167-2738","1872-7689","CHEMISTRY, PHYSICAL - SCIE","1.862","N/A",
"JOURNAL OF MOLECULAR RECOGNITION","J MOL RECOGNIT","0952-3499","1099-1352","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.859","N/A",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY - SCIE","1.854","N/A",
"JOURNAL OF NUCLEAR CARDIOLOGY","J NUCL CARDIOL","1071-3581","1532-6551","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.849","N/A",
"ONCOLOGY RESEARCH","ONCOL RES","0965-0407","1555-3906","ONCOLOGY - SCIE","1.844","N/A",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY","J PHOTOCH PHOTOBIO B","1011-1344","1873-2682","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.841","N/A",
"HELVETICA CHIMICA ACTA","HELV CHIM ACTA","0018-019X","1522-2675","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.833","N/A",
"ADVANCES IN ENZYME REGULATION","ADV ENZYME REGUL","0065-2571","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.826","N/A",
"JOURNAL OF RECEPTORS AND SIGNAL TRANSDUCTION","J RECEPT SIG TRANSD","1079-9893","1532-4281","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.825","N/A",
"CRYOBIOLOGY","CRYOBIOLOGY","0011-2240","1090-2392","BIOLOGY - SCIE","1.821","N/A",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.815","N/A",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, PHYSICAL - SCIE","1.815","N/A",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.798","N/A",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","1.798","N/A",
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","1.785","N/A",
"JOURNAL OF COLLOID AND INTERFACE SCIENCE","J COLLOID INTERF SCI","0021-9797","1095-7103","CHEMISTRY, PHYSICAL - SCIE","1.784","N/A",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL - SCIE","1.77","N/A",
"ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN","ROFO-FORTSCHR RONTG","1438-9029","1438-9010","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.767","N/A",
"JOURNAL OF MATHEMATICAL BIOLOGY","J MATH BIOL","0303-6812","1432-1416","BIOLOGY - SCIE","1.762","N/A",
"CLINICAL LYMPHOMA","CLIN LYMPHOMA","1526-9655","N/A","ONCOLOGY - SCIE","1.758","N/A",
"JOURNAL OF SURGICAL ONCOLOGY","J SURG ONCOL","0022-4790","1096-9098","ONCOLOGY - SCIE","1.758","N/A",
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","1148-5493","1952-4005","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.747","N/A",
"EUROPEAN JOURNAL OF RADIOLOGY","EUR J RADIOL","0720-048X","1872-7727","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.745","N/A",
"IUBMB LIFE","IUBMB LIFE","1521-6543","1521-6551","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.744","N/A",
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.743","N/A",
"IEEE TRANSACTIONS ON NUCLEAR SCIENCE","IEEE T NUCL SCI","0018-9499","1558-1578","NUCLEAR SCIENCE & TECHNOLOGY - SCIE","1.737","N/A",
"MELANOMA RESEARCH","MELANOMA RES","0960-8931","1473-5636","ONCOLOGY - SCIE","1.735","N/A",
"JOURNAL OF VIROLOGICAL METHODS","J VIROL METHODS","0166-0934","1879-0984","BIOCHEMICAL RESEARCH METHODS - SCIE","1.729","N/A",
"REDOX REPORT","REDOX REP","1351-0002","1743-2928","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.724","N/A",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","1.722","N/A",
"JOURNAL OF PEPTIDE RESEARCH","J PEPT RES","1397-002X","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.72","N/A",
"EXPERIMENTAL AND MOLECULAR MEDICINE","EXP MOL MED","1226-3613","2092-6413","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.712","N/A",
"CARBOHYDRATE POLYMERS","CARBOHYD POLYM","0144-8617","1879-1344","CHEMISTRY, APPLIED - SCIE","1.71","N/A",
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","0960-7404","1879-3320","ONCOLOGY - SCIE","1.709","N/A",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","1.703","N/A",
"SOLID STATE NUCLEAR MAGNETIC RESONANCE","SOLID STATE NUCL MAG","0926-2040","1527-3326","CHEMISTRY, PHYSICAL - SCIE","1.7","N/A",
"MATHEMATICAL BIOSCIENCES","MATH BIOSCI","0025-5564","1879-3134","BIOLOGY - SCIE","1.699","N/A",
"FOOD ADDITIVES AND CONTAMINANTS","FOOD ADDIT CONTAM","0265-203X","N/A","CHEMISTRY, APPLIED - SCIE","1.698","N/A",
"ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY","ACTA CRYSTALLOGR D","0907-4449","2059-7983","BIOCHEMICAL RESEARCH METHODS - SCIE","1.693","N/A",
"ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY","ACTA CRYSTALLOGR D","0907-4449","2059-7983","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.693","N/A",
"JOURNAL OF THEORETICAL BIOLOGY","J THEOR BIOL","0022-5193","1095-8541","BIOLOGY - SCIE","1.683","N/A",
"INORGANIC CHEMISTRY COMMUNICATIONS","INORG CHEM COMMUN","1387-7003","1879-0259","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","1.682","N/A",
"JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY","J VASC INTERV RADIOL","1051-0443","1535-7732","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","1.679","N/A",
"LIPIDS","LIPIDS","0024-4201","1558-9307","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.679","N/A",
"EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY","EUR J MED CHEM","0223-5234","1768-3254","CHEMISTRY, MEDICINAL - SCIE","1.673","N/A",
"COMPUTATIONAL BIOLOGY AND CHEMISTRY","COMPUT BIOL CHEM","1476-9271","1476-928X","BIOLOGY - SCIE","1.655","N/A",
"CANCER CYTOPATHOLOGY","CANCER CYTOPATHOL","0008-543X","1934-6638","ONCOLOGY - SCIE","1.654","N/A",
