"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2014 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2014 JIF,Eigenfactor
"CHRONOBIOLOGY INTERNATIONAL","CHRONOBIOL INT","0742-0528","1525-6073","BIOLOGY - SCIE","3.343","0.007",
"SEMINARS IN NUCLEAR MEDICINE","SEMIN NUCL MED","0001-2998","1558-4623","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.342","0.003",
"Journal of Integrative Plant Biology","J INTEGR PLANT BIOL","1672-9072","1744-7909","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.335","0.007",
"FLY","FLY","1933-6934","1933-6942","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.325","0.004",
"Cancer Research and Treatment","CANCER RES TREAT","1598-2998","2005-9256","ONCOLOGY - SCIE","3.318","0.002",
"INTERNATIONAL JOURNAL OF HYDROGEN ENERGY","INT J HYDROGEN ENERG","0360-3199","1879-3487","CHEMISTRY, PHYSICAL - SCIE","3.313","0.082",
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","ONCOLOGY - SCIE","3.303","0.005",
"JOURNAL OF PHYSICAL CHEMISTRY B","J PHYS CHEM B","1520-6106","1520-5207","CHEMISTRY, PHYSICAL - SCIE","3.302","0.143",
"Current Topics in Membranes","CURR TOP MEMBR","1063-5823","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.295","0.002",
"AMINO ACIDS","AMINO ACIDS","0939-4451","1438-2199","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.293","0.018",
"CATALYSIS SURVEYS FROM ASIA","CATAL SURV ASIA","1571-1013","1574-9266","CHEMISTRY, PHYSICAL - SCIE","3.276","0.001",
"Innate Immunity","INNATE IMMUN-LONDON","1753-4259","1753-4267","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.271","0.004",
"Journal of Cancer","J CANCER","1837-9664","1837-9664","ONCOLOGY - SCIE","3.271","0.003",
"SURGICAL ONCOLOGY-OXFORD","SURG ONCOL","0960-7404","1879-3320","ONCOLOGY - SCIE","3.27","0.004",
"BIOLOGICAL CHEMISTRY","BIOL CHEM","1431-6730","1437-4315","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.268","0.01",
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.263","0.027",
"Advances in Microbial Physiology","ADV MICROB PHYSIOL","0065-2911","2162-5468","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.25","0.001",
"ChemistryOpen","CHEMISTRYOPEN","2191-1363","2191-1363","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.25","0.001",
"Biology Letters","BIOL LETTERS","1744-9561","1744-957X","BIOLOGY - SCIE","3.248","0.028",
"EXPERIMENTAL CELL RESEARCH","EXP CELL RES","0014-4827","1090-2422","ONCOLOGY - SCIE","3.246","0.026",
"JOURNAL OF SURGICAL ONCOLOGY","J SURG ONCOL","0022-4790","1096-9098","ONCOLOGY - SCIE","3.244","0.018",
"JOURNAL OF STRUCTURAL BIOLOGY","J STRUCT BIOL","1047-8477","1095-8657","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.231","0.022",
"JOURNAL OF MAGNETIC RESONANCE IMAGING","J MAGN RESON IMAGING","1053-1807","1522-2586","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.21","0.033",
"Molecular BioSystems","MOL BIOSYST","1742-206X","1742-2051","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.21","0.023",
"BIOCHEMICAL SOCIETY TRANSACTIONS","BIOCHEM SOC T","0300-5127","1470-8752","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.194","0.028",
"FEBS LETTERS","FEBS LETT","0014-5793","1873-3468","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.169","0.062",
"CURRENT PROTEIN & PEPTIDE SCIENCE","CURR PROTEIN PEPT SC","1389-2037","1875-5550","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.154","0.005",
"GLYCOBIOLOGY","GLYCOBIOLOGY","0959-6658","1460-2423","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.147","0.011",
"IUBMB LIFE","IUBMB LIFE","1521-6543","1521-6551","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.143","0.01",
"JOURNAL OF BIOMOLECULAR NMR","J BIOMOL NMR","0925-2738","1573-5001","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.141","0.011",
"PHYTOMEDICINE","PHYTOMEDICINE","0944-7113","1618-095X","CHEMISTRY, MEDICINAL - SCIE","3.126","0.01",
"ACS Medicinal Chemistry Letters","ACS MED CHEM LETT","1948-5875","N/A","CHEMISTRY, MEDICINAL - SCIE","3.12","0.01",
"Clinical Lung Cancer","CLIN LUNG CANCER","1525-7304","1938-0690","ONCOLOGY - SCIE","3.104","0.004",
"GENE THERAPY","GENE THER","0969-7128","1476-5462","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.104","0.011",
"Plant Methods","PLANT METHODS","1746-4811","1746-4811","BIOCHEMICAL RESEARCH METHODS - SCIE","3.102","0.004",
"NEUROCHEMISTRY INTERNATIONAL","NEUROCHEM INT","0197-0186","1872-9754","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.092","0.014",
"Journal of CO2 Utilization","J CO2 UTIL","2212-9820","2212-9839","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.091","0",
"CHEMBIOCHEM","CHEMBIOCHEM","1439-4227","1439-7633","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.088","0.027",
"CHEMBIOCHEM","CHEMBIOCHEM","1439-4227","1439-7633","CHEMISTRY, MEDICINAL - SCIE","3.088","0.027",
"NEW JOURNAL OF CHEMISTRY","NEW J CHEM","1144-0546","1369-9261","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.086","0.019",
"HEMATOLOGICAL ONCOLOGY","HEMATOL ONCOL","0278-0232","1099-1069","ONCOLOGY - SCIE","3.084","0.002",
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","J CANCER RES CLIN","0171-5216","1432-1335","ONCOLOGY - SCIE","3.081","0.012",
"PARTICLE & PARTICLE SYSTEMS CHARACTERIZATION","PART PART SYST CHAR","0934-0866","1521-4117","CHEMISTRY, PHYSICAL - SCIE","3.081","0.002",
"CANCER BIOLOGY & THERAPY","CANCER BIOL THER","1538-4047","1555-8576","ONCOLOGY - SCIE","3.072","0.017",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","ONCOLOGY - SCIE","3.07","0.021",
"MAMMALIAN GENOME","MAMM GENOME","0938-8990","1432-1777","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.068","0.005",
"AMERICAN JOURNAL OF CLINICAL ONCOLOGY-CANCER CLINICAL TRIALS","AM J CLIN ONCOL-CANC","0277-3732","1537-453X","ONCOLOGY - SCIE","3.062","0.006",
"NMR IN BIOMEDICINE","NMR BIOMED","0952-3480","1099-1492","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","3.044","0.015",
"Advances in Protein Chemistry and Structural Biology","ADV PROTEIN CHEM STR","1876-1623","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.036","0.002",
"ACS Combinatorial Science","ACS COMB SCI","2156-8952","2156-8944","CHEMISTRY, APPLIED - SCIE","3.032","0.003",
"ACS Combinatorial Science","ACS COMB SCI","2156-8952","2156-8944","CHEMISTRY, MEDICINAL - SCIE","3.032","0.003",
"ACS Combinatorial Science","ACS COMB SCI","2156-8952","2156-8944","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.032","0.003",
"CELLULAR ONCOLOGY","CELL ONCOL","2211-3428","2211-3436","ONCOLOGY - SCIE","3.032","0.002",
"EUROPEAN JOURNAL OF CANCER PREVENTION","EUR J CANCER PREV","0959-8278","1473-5709","ONCOLOGY - SCIE","3.031","0.005",
"Drug Design Development and Therapy","DRUG DES DEV THER","1177-8881","N/A","CHEMISTRY, MEDICINAL - SCIE","3.028","0.003",
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","BIOCHEMICAL RESEARCH METHODS - SCIE","3.028","0.021",
"ELECTROPHORESIS","ELECTROPHORESIS","0173-0835","1522-2683","CHEMISTRY, ANALYTICAL - SCIE","3.028","0.021",
"ChemPlusChem","CHEMPLUSCHEM","2192-6506","2192-6506","CHEMISTRY, MULTIDISCIPLINARY - SCIE","3.026","0.003",
"INTERNATIONAL JOURNAL OF ONCOLOGY","INT J ONCOL","1019-6439","1791-2423","ONCOLOGY - SCIE","3.025","0.022",
"ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS","ARCH BIOCHEM BIOPHYS","0003-9861","1096-0384","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.017","0.019",
"BIOCHEMISTRY","BIOCHEMISTRY-US","0006-2960","1520-4995","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","3.015","0.1",
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","ONCOLOGY - SCIE","3.009","0.013",
"Bioanalysis","BIOANALYSIS","1757-6180","1757-6199","BIOCHEMICAL RESEARCH METHODS - SCIE","3.003","0.007",
"Bioanalysis","BIOANALYSIS","1757-6180","1757-6199","CHEMISTRY, ANALYTICAL - SCIE","3.003","0.007",
"JOURNAL OF ALLOYS AND COMPOUNDS","J ALLOY COMPD","0925-8388","1873-4669","CHEMISTRY, PHYSICAL - SCIE","2.999","0.103",
"JOURNAL OF ETHNOPHARMACOLOGY","J ETHNOPHARMACOL","0378-8741","1872-7573","CHEMISTRY, MEDICINAL - SCIE","2.998","0.028",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","2.997","0.011",
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN","J COMPUT AID MOL DES","0920-654X","1573-4951","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.99","0.005",
"BIODRUGS","BIODRUGS","1173-8804","1179-190X","ONCOLOGY - SCIE","2.989","0.002",
"JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS","J PHARMACEUT BIOMED","0731-7085","1873-264X","CHEMISTRY, ANALYTICAL - SCIE","2.979","0.021",
"CURRENT DRUG METABOLISM","CURR DRUG METAB","1389-2002","1875-5453","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.976","0.006",
"FREE RADICAL RESEARCH","FREE RADICAL RES","1071-5762","1029-2470","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.976","0.007",
"Cancer Genetics","CANCER GENET-NY","2210-7762","2210-7770","ONCOLOGY - SCIE","2.975","0.003",
"MOLECULAR IMMUNOLOGY","MOL IMMUNOL","0161-5890","1872-9142","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.973","0.018",
"ChemMedChem","CHEMMEDCHEM","1860-7179","1860-7187","CHEMISTRY, MEDICINAL - SCIE","2.968","0.012",
"BIOCHIMIE","BIOCHIMIE","0300-9084","1638-6183","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.963","0.018",
"Zeitschrift fur Medizinische Physik","Z MED PHYS","0939-3889","1876-4436","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.963","0.001",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY","J PHOTOCH PHOTOBIO B","1011-1344","1873-2682","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.96","0.008",
"Proteomics Clinical Applications","PROTEOM CLIN APPL","1862-8346","1862-8354","BIOCHEMICAL RESEARCH METHODS - SCIE","2.956","0.004",
"BIOTECHNIQUES","BIOTECHNIQUES","0736-6205","1940-9818","BIOCHEMICAL RESEARCH METHODS - SCIE","2.948","0.006",
"BIOTECHNIQUES","BIOTECHNIQUES","0736-6205","1940-9818","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.948","0.006",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.945","0.017",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, ANALYTICAL - SCIE","2.945","0.017",
"JOURNAL OF THE AMERICAN SOCIETY FOR MASS SPECTROMETRY","J AM SOC MASS SPECTR","1044-0305","1879-1123","CHEMISTRY, PHYSICAL - SCIE","2.945","0.017",
"EUROPEAN JOURNAL OF INORGANIC CHEMISTRY","EUR J INORG CHEM","1434-1948","1099-0682","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.942","0.032",
"JOURNAL OF NUCLEAR CARDIOLOGY","J NUCL CARDIOL","1071-3581","1532-6551","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.942","0.006",
"Nucleic Acid Therapeutics","NUCLEIC ACID THER","2159-3337","2159-3345","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.929","0.002",
"Nucleic Acid Therapeutics","NUCLEIC ACID THER","2159-3337","2159-3345","CHEMISTRY, MEDICINAL - SCIE","2.929","0.002",
"CYTOMETRY PART A","CYTOM PART A","1552-4922","1552-4930","BIOCHEMICAL RESEARCH METHODS - SCIE","2.928","0.008",
"Contrast Media & Molecular Imaging","CONTRAST MEDIA MOL I","1555-4309","1555-4317","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.923","0.003",
"INVESTIGATIONAL NEW DRUGS","INVEST NEW DRUG","0167-6997","1573-0646","ONCOLOGY - SCIE","2.919","0.009",
"JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS","J BIOMOL STRUCT DYN","0739-1102","1538-0254","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.919","0.004",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","ONCOLOGY - SCIE","2.914","0.004",
"STRAHLENTHERAPIE UND ONKOLOGIE","STRAHLENTHER ONKOL","0179-7158","1439-099X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.914","0.004",
"ACTA PHARMACOLOGICA SINICA","ACTA PHARMACOL SIN","1671-4083","1745-7254","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.912","0.01",
"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY","J AGR FOOD CHEM","0021-8561","1520-5118","CHEMISTRY, APPLIED - SCIE","2.912","0.094",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","BIOLOGY - SCIE","2.911","0.011",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.911","0.011",
"MINI-REVIEWS IN MEDICINAL CHEMISTRY","MINI-REV MED CHEM","1389-5575","1875-5607","CHEMISTRY, MEDICINAL - SCIE","2.903","0.007",
"New Biotechnology","NEW BIOTECHNOL","1871-6784","1876-4347","BIOCHEMICAL RESEARCH METHODS - SCIE","2.898","0.006",
"JOURNAL OF EXPERIMENTAL BIOLOGY","J EXP BIOL","0022-0949","1477-9145","BIOLOGY - SCIE","2.897","0.04",
"Expert Review of Proteomics","EXPERT REV PROTEOMIC","1478-9450","1744-8387","BIOCHEMICAL RESEARCH METHODS - SCIE","2.896","0.004",
"Current Oncology Reports","CURR ONCOL REP","1523-3790","1534-6269","ONCOLOGY - SCIE","2.891","0.004",
"LEUKEMIA & LYMPHOMA","LEUKEMIA LYMPHOMA","1042-8194","1029-2403","ONCOLOGY - SCIE","2.891","0.018",
"Translational Oncology","TRANSL ONCOL","1944-7124","1936-5233","ONCOLOGY - SCIE","2.884","0.004",
"MAGNETIC RESONANCE MATERIALS IN PHYSICS BIOLOGY AND MEDICINE","MAGN RESON MATER PHY","0968-5243","1352-8661","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.869","0.004",
"INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","INT J MOL SCI","1422-0067","1422-0067","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.862","0.042",
"INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","INT J MOL SCI","1422-0067","1422-0067","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.862","0.042",
"JOURNAL OF BIOMEDICAL OPTICS","J BIOMED OPT","1083-3668","1560-2281","BIOCHEMICAL RESEARCH METHODS - SCIE","2.859","0.027",
"JOURNAL OF BIOMEDICAL OPTICS","J BIOMED OPT","1083-3668","1560-2281","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.859","0.027",
"INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES","INT J BIOL MACROMOL","0141-8130","1879-0003","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.858","0.014",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","2.858","0.005",
"PROTEIN SCIENCE","PROTEIN SCI","0961-8368","1469-896X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.854","0.02",
"Marine Drugs","MAR DRUGS","1660-3397","1660-3397","CHEMISTRY, MEDICINAL - SCIE","2.853","0.011",
"Essays in Biochemistry","ESSAYS BIOCHEM","0071-1365","1744-1358","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.844","0.003",
"Journal of the American College of Radiology","J AM COLL RADIOL","1546-1440","1558-349X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.836","0.006",
"Expert Opinion on Drug Metabolism & Toxicology","EXPERT OPIN DRUG MET","1742-5255","1744-7607","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.831","0.007",
"Therapeutic Advances in Medical Oncology","THER ADV MED ONCOL","1758-8340","1758-8359","ONCOLOGY - SCIE","2.827","0.002",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","CHEMISTRY, ANALYTICAL - SCIE","2.824","0.001",
"SEPARATION AND PURIFICATION REVIEWS","SEP PURIF REV","1542-2119","1542-2127","CHEMISTRY, APPLIED - SCIE","2.824","0.001",
"CURRENT TREATMENT OPTIONS IN ONCOLOGY","CURR TREAT OPTION ON","1527-2729","1534-6277","ONCOLOGY - SCIE","2.822","0.002",
"Journal of Ginseng Research","J GINSENG RES","1226-8453","2093-4947","CHEMISTRY, MEDICINAL - SCIE","2.815","0.001",
"Clinical Colorectal Cancer","CLIN COLORECTAL CANC","1533-0028","1938-0674","ONCOLOGY - SCIE","2.813","0.002",
"JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA","J PHYS CHEM REF DATA","0047-2689","1529-7845","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.811","0.002",
"JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA","J PHYS CHEM REF DATA","0047-2689","1529-7845","CHEMISTRY, PHYSICAL - SCIE","2.811","0.002",
"Organogenesis","ORGANOGENESIS","1547-6278","1555-8592","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.8","0.002",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.793","0.043",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","CHEMISTRY, MEDICINAL - SCIE","2.793","0.043",
"Food & Function","FOOD FUNCT","2042-6496","2042-650X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.791","0.005",
"ONCOLOGY NURSING FORUM","ONCOL NURS FORUM","0190-535X","1538-0688","ONCOLOGY - SCIE","2.788","0.004",
"JOURNAL OF BIOLOGICAL RHYTHMS","J BIOL RHYTHM","0748-7304","1552-4531","BIOLOGY - SCIE","2.774","0.004",
"MOLECULAR IMAGING AND BIOLOGY","MOL IMAGING BIOL","1536-1632","1860-2002","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.774","0.006",
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","0344-5704","1432-0843","ONCOLOGY - SCIE","2.769","0.016",
"UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS","UROL ONCOL-SEMIN ORI","1078-1439","1873-2496","ONCOLOGY - SCIE","2.768","0.01",
"Cancer Cell International","CANCER CELL INT","1475-2867","1475-2867","ONCOLOGY - SCIE","2.766","0.003",
"PHYSICS IN MEDICINE AND BIOLOGY","PHYS MED BIOL","0031-9155","1361-6560","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.761","0.041",
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","ONCOLOGY - SCIE","2.758","0.003",
"Brachytherapy","BRACHYTHERAPY","1538-4721","1873-1449","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.758","0.003",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","2.752","0.029",
"BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS","BBA-PROTEINS PROTEOM","1570-9639","1878-1454","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.747","0.019",
"JOURNAL OF CHEMICAL ECOLOGY","J CHEM ECOL","0098-0331","1573-1561","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.747","0.01",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","2.746","0.009",
"JOURNAL OF SEPARATION SCIENCE","J SEP SCI","1615-9306","1615-9314","CHEMISTRY, ANALYTICAL - SCIE","2.737","0.019",
"CANCER CAUSES & CONTROL","CANCER CAUSE CONTROL","0957-5243","1573-7225","ONCOLOGY - SCIE","2.735","0.018",
"MARINE CHEMISTRY","MAR CHEM","0304-4203","1872-7581","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.735","0.008",
"AMERICAN JOURNAL OF ROENTGENOLOGY","AM J ROENTGENOL","0361-803X","1546-3141","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.731","0.049",
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.729","0.027",
"JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES","J CHROMATOGR B","1570-0232","1873-376X","CHEMISTRY, ANALYTICAL - SCIE","2.729","0.027",
"JOURNAL OF ELECTROANALYTICAL CHEMISTRY","J ELECTROANAL CHEM","1572-6657","1873-2569","CHEMISTRY, ANALYTICAL - SCIE","2.729","0.016",
"MOLECULAR GENETICS AND GENOMICS","MOL GENET GENOMICS","1617-4615","1617-4623","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.728","0.005",
"APPLIED SURFACE SCIENCE","APPL SURF SCI","0169-4332","1873-5584","CHEMISTRY, PHYSICAL - SCIE","2.711","0.075",
"Cancer Epidemiology","CANCER EPIDEMIOL","1877-7821","1877-783X","ONCOLOGY - SCIE","2.711","0.007",
"Cancer Genomics & Proteomics","CANCER GENOM PROTEOM","1109-6535","1790-6245","ONCOLOGY - SCIE","2.7","0.002",
"JOURNAL OF PHYSICAL CHEMISTRY A","J PHYS CHEM A","1089-5639","1520-5215","CHEMISTRY, PHYSICAL - SCIE","2.693","0.097",
"ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY","ACTA CRYSTALLOGR D","1399-0047","2059-7983","BIOCHEMICAL RESEARCH METHODS - SCIE","2.68","0.065",
"ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY","ACTA CRYSTALLOGR D","1399-0047","2059-7983","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.68","0.065",
"JOURNAL OF CHEMICAL THERMODYNAMICS","J CHEM THERMODYN","0021-9614","1096-3626","CHEMISTRY, PHYSICAL - SCIE","2.679","0.013",
"CYTOKINE","CYTOKINE","1043-4666","1096-0023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.664","0.015",
"PHYTOTHERAPY RESEARCH","PHYTOTHER RES","0951-418X","1099-1573","CHEMISTRY, MEDICINAL - SCIE","2.66","0.012",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","ONCOLOGY - SCIE","2.645","0.004",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.645","0.004",
"STEROIDS","STEROIDS","0039-128X","1878-5867","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.639","0.009",
"MEDICAL PHYSICS","MED PHYS","0094-2405","2473-4209","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.635","0.043",
"MEDICAL ONCOLOGY","MED ONCOL","1357-0560","1559-131X","ONCOLOGY - SCIE","2.634","0.014",
"Interface Focus","INTERFACE FOCUS","2042-8898","2042-8901","BIOLOGY - SCIE","2.63","0.004",
"PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS","PROTEINS","0887-3585","1097-0134","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.627","0.025",
"MOLECULAR GENETICS AND METABOLISM","MOL GENET METAB","1096-7192","1096-7206","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.625","0.014",
"PEPTIDES","PEPTIDES","0196-9781","1873-5169","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.618","0.015",
"RADIOGRAPHICS","RADIOGRAPHICS","0271-5333","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.602","0.013",
"BMB Reports","BMB REP","1976-6696","1976-670X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.595","0.005",
"NEUROCHEMICAL RESEARCH","NEUROCHEM RES","0364-3190","1573-6903","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.593","0.012",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","CHEMISTRY, MEDICINAL - SCIE","2.59","0.023",
"JOURNAL OF PHARMACEUTICAL SCIENCES","J PHARM SCI-US","0022-3549","1520-6017","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.59","0.023",
"INSECT MOLECULAR BIOLOGY","INSECT MOL BIOL","0962-1075","1365-2583","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.589","0.005",
"ASTROBIOLOGY","ASTROBIOLOGY","1531-1074","1557-8070","BIOLOGY - SCIE","2.585","0.007",
