"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2020 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2020 JIF,Eigenfactor
"PROGRESS IN ORGANIC COATINGS","PROG ORG COAT","0300-9440","1873-331X","CHEMISTRY, APPLIED - SCIE","5.161","0.011",
"JOURNAL OF BIOLOGICAL CHEMISTRY","J BIOL CHEM","0021-9258","1083-351X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.157","0.156",
"CLINICAL & EXPERIMENTAL METASTASIS","CLIN EXP METASTAS","0262-0898","1573-7276","ONCOLOGY - SCIE","5.15","0.003",
"Experimental Hematology & Oncology","EXP HEMATOL ONCOL","N/A","2162-3619","ONCOLOGY - SCIE","5.133","0.001",
"Marine Drugs","MAR DRUGS","N/A","1660-3397","CHEMISTRY, MEDICINAL - SCIE","5.118","0.018",
"ACS Synthetic Biology","ACS SYNTH BIOL","2161-5063","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","5.11","0.02",
"ACS Chemical Biology","ACS CHEM BIOL","1554-8929","1554-8937","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.1","0.029",
"Cancer Nanotechnology","CANCER NANOTECHNOL","1868-6958","1868-6966","ONCOLOGY - SCIE","5.095","0",
"Chinese Journal of Cancer Research","CHINESE J CANCER RES","1000-9604","1993-0631","ONCOLOGY - SCIE","5.087","0.003",
"INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY","INT J BIOCHEM CELL B","1357-2725","1878-5875","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.085","0.01",
"ACS Infectious Diseases","ACS INFECT DIS","2373-8227","N/A","CHEMISTRY, MEDICINAL - SCIE","5.084","0.009",
"New Biotechnology","NEW BIOTECHNOL","1871-6784","1876-4347","BIOCHEMICAL RESEARCH METHODS - SCIE","5.079","0.005",
"Biology-Basel","BIOLOGY-BASEL","N/A","2079-7737","BIOLOGY - SCIE","5.079","0.004",
"Nanomaterials","NANOMATERIALS-BASEL","N/A","2079-4991","CHEMISTRY, MULTIDISCIPLINARY - SCIE","5.076","0.028",
"Current Oncology Reports","CURR ONCOL REP","1523-3790","1534-6269","ONCOLOGY - SCIE","5.075","0.005",
"Molecular Catalysis","MOL CATAL","2468-8231","2468-8231","CHEMISTRY, PHYSICAL - SCIE","5.062","0.007",
"JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY","J ENZYM INHIB MED CH","1475-6366","1475-6374","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.051","0.006",
"JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY","J ENZYM INHIB MED CH","1475-6366","1475-6374","CHEMISTRY, MEDICINAL - SCIE","5.051","0.006",
"HUMAN BRAIN MAPPING","HUM BRAIN MAPP","1065-9471","1097-0193","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","5.038","0.035",
"CURRENT TREATMENT OPTIONS IN ONCOLOGY","CURR TREAT OPTION ON","1527-2729","1534-6277","ONCOLOGY - SCIE","5.036","0.004",
"MOLECULES AND CELLS","MOL CELLS","1016-8478","0219-1032","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.034","0.006",
"STRUCTURE","STRUCTURE","0969-2126","1878-4186","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","5.006","0.023",
"GENES CHROMOSOMES & CANCER","GENE CHROMOSOME CANC","1045-2257","1098-2264","ONCOLOGY - SCIE","5.006","0.005",
"Plant Methods","PLANT METHODS","N/A","1746-4811","BIOCHEMICAL RESEARCH METHODS - SCIE","4.993","0.006",
"Green Chemistry Letters and Reviews","GREEN CHEM LETT REV","1751-8253","1751-7192","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.99","0.001",
"MACROMOLECULAR BIOSCIENCE","MACROMOL BIOSCI","1616-5187","1616-5195","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.979","0.006",
"Journal of Chemical Information and Modeling","J CHEM INF MODEL","1549-9596","1549-960X","CHEMISTRY, MEDICINAL - SCIE","4.956","0.018",
"Journal of Chemical Information and Modeling","J CHEM INF MODEL","1549-9596","1549-960X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.956","0.018",
"ARCHIVES OF PHARMACAL RESEARCH","ARCH PHARM RES","0253-6269","1976-3786","CHEMISTRY, MEDICINAL - SCIE","4.946","0.004",
"CARCINOGENESIS","CARCINOGENESIS","0143-3334","1460-2180","ONCOLOGY - SCIE","4.944","0.009",
"RNA","RNA","1355-8382","1469-9001","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.942","0.017",
"Molecular Systems Design & Engineering","MOL SYST DES ENG","2058-9689","2058-9689","CHEMISTRY, PHYSICAL - SCIE","4.935","0.003",
"Metabolites","METABOLITES","N/A","2218-1989","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.932","0.006",
"SEMINARS IN ONCOLOGY","SEMIN ONCOL","0093-7754","1532-8708","ONCOLOGY - SCIE","4.929","0.005",
"Colloid and Interface Science Communications","COLLOID INTERFAC SCI","2215-0382","2215-0382","CHEMISTRY, PHYSICAL - SCIE","4.914","0.001",
"Biomedical Journal","BIOMED J","2319-4170","2320-2890","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.91","0.002",
"Advances in Catalysis","ADV CATAL","0360-0564","2163-0747","CHEMISTRY, PHYSICAL - SCIE","4.9","0.001",
"DYES AND PIGMENTS","DYES PIGMENTS","0143-7208","1873-3743","CHEMISTRY, APPLIED - SCIE","4.889","0.019",
"Biomolecules","BIOMOLECULES","N/A","2218-273X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.879","0.014",
"QUARTERLY REVIEW OF BIOLOGY","Q REV BIOL","0033-5770","1539-7718","BIOLOGY - SCIE","4.875","0.001",
"BREAST CANCER RESEARCH AND TREATMENT","BREAST CANCER RES TR","0167-6806","1573-7217","ONCOLOGY - SCIE","4.872","0.028",
"JCO Precision Oncology","JCO PRECIS ONCOL","N/A","2473-4284","ONCOLOGY - SCIE","4.853","0.01",
"Surfaces and Interfaces","SURF INTERFACES","2468-0230","2468-0230","CHEMISTRY, PHYSICAL - SCIE","4.837","0.002",
"Advances in Organometallic Chemistry","ADV ORGANOMET CHEM","0065-3055","2162-7614","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.833","0.001",
"MICROCHEMICAL JOURNAL","MICROCHEM J","0026-265X","1095-9149","CHEMISTRY, ANALYTICAL - SCIE","4.821","0.014",
"Zeitschrift fur Medizinische Physik","Z MED PHYS","0939-3889","1876-4436","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.82","0.001",
"JOURNAL OF MAGNETIC RESONANCE IMAGING","J MAGN RESON IMAGING","1053-1807","1522-2586","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.813","0.023",
"COMPUTERIZED MEDICAL IMAGING AND GRAPHICS","COMPUT MED IMAG GRAP","0895-6111","1879-0771","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.79","0.003",
"Clinical Lung Cancer","CLIN LUNG CANCER","1525-7304","1938-0690","ONCOLOGY - SCIE","4.785","0.008",
"MOLECULAR CARCINOGENESIS","MOL CARCINOGEN","0899-1987","1098-2744","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.784","0.008",
"MOLECULAR CARCINOGENESIS","MOL CARCINOGEN","0899-1987","1098-2744","ONCOLOGY - SCIE","4.784","0.008",
"BMB Reports","BMB REP","1976-6696","1976-670X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.778","0.005",
"CURRENT OPINION IN LIPIDOLOGY","CURR OPIN LIPIDOL","0957-9672","1473-6535","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.776","0.005",
"BIOCONJUGATE CHEMISTRY","BIOCONJUGATE CHEM","1043-1802","1520-4812","BIOCHEMICAL RESEARCH METHODS - SCIE","4.774","0.017",
"BIOCONJUGATE CHEMISTRY","BIOCONJUGATE CHEM","1043-1802","1520-4812","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.774","0.017",
"BIOCONJUGATE CHEMISTRY","BIOCONJUGATE CHEM","1043-1802","1520-4812","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.774","0.017",
"IUCrJ","IUCRJ","2052-2525","2052-2525","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.769","0.009",
"INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY","INT REV PHYS CHEM","0144-235X","1366-591X","CHEMISTRY, PHYSICAL - SCIE","4.762","0.002",
"JOURNAL OF CHROMATOGRAPHY A","J CHROMATOGR A","0021-9673","1873-3778","BIOCHEMICAL RESEARCH METHODS - SCIE","4.759","0.028",
"JOURNAL OF CHROMATOGRAPHY A","J CHROMATOGR A","0021-9673","1873-3778","CHEMISTRY, ANALYTICAL - SCIE","4.759","0.028",
"CANCER BIOLOGY & THERAPY","CANCER BIOL THER","1538-4047","1555-8576","ONCOLOGY - SCIE","4.742","0.006",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH","BBA-MOL CELL RES","0167-4889","1879-2596","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.739","0.017",
"PLANT SCIENCE","PLANT SCI","0168-9452","1873-2259","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.729","0.013",
"INSECT BIOCHEMISTRY AND MOLECULAR BIOLOGY","INSECT BIOCHEM MOLEC","0965-1748","1879-0240","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.714","0.007",
"BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS","BBA-MOL CELL BIOL L","1388-1981","1879-2618","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.698","0.013",
"Pigment Cell & Melanoma Research","PIGM CELL MELANOMA R","1755-1471","1755-148X","ONCOLOGY - SCIE","4.693","0.005",
"Cancer Research and Treatment","CANCER RES TREAT","1598-2998","2005-9256","ONCOLOGY - SCIE","4.679","0.007",
"Biotechnology Journal","BIOTECHNOL J","1860-6768","1860-7314","BIOCHEMICAL RESEARCH METHODS - SCIE","4.677","0.009",
"APOPTOSIS","APOPTOSIS","1360-8185","1573-675X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.677","0.004",
"MAGNETIC RESONANCE IN MEDICINE","MAGN RESON MED","0740-3194","1522-2594","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.668","0.027",
"RNA Biology","RNA BIOL","1547-6286","1555-8584","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.652","0.014",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, ANALYTICAL - SCIE","4.626","0.016",
"JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY","J THERM ANAL CALORIM","1388-6150","1588-2926","CHEMISTRY, PHYSICAL - SCIE","4.626","0.016",
"ANALYST","ANALYST","0003-2654","1364-5528","CHEMISTRY, ANALYTICAL - SCIE","4.616","0.03",
"Frontiers of Medicine","FRONT MED-PRC","2095-0217","2095-0225","ONCOLOGY - SCIE","4.592","0.003",
"Life Science Alliance","LIFE SCI ALLIANCE","N/A","2575-1077","BIOLOGY - SCIE","4.591","0.004",
"COMPUTERS IN BIOLOGY AND MEDICINE","COMPUT BIOL MED","0010-4825","1879-0534","BIOLOGY - SCIE","4.589","0.012",
"JOURNAL OF SUPERCRITICAL FLUIDS","J SUPERCRIT FLUID","0896-8446","1872-8162","CHEMISTRY, PHYSICAL - SCIE","4.577","0.009",
"Chemistry-An Asian Journal","CHEM-ASIAN J","1861-4728","1861-471X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.568","0.018",
"JOURNAL OF FOOD COMPOSITION AND ANALYSIS","J FOOD COMPOS ANAL","0889-1575","1096-0481","CHEMISTRY, APPLIED - SCIE","4.556","0.006",
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","J CANCER RES CLIN","0171-5216","1432-1335","ONCOLOGY - SCIE","4.553","0.011",
"Nanoscale Advances","NANOSCALE ADV","2516-0230","2516-0230","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.553","0.004",
"Biology Direct","BIOL DIRECT","N/A","1745-6150","BIOLOGY - SCIE","4.54","0.002",
"COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS","COLLOID SURFACE A","0927-7757","1873-4359","CHEMISTRY, PHYSICAL - SCIE","4.539","0.026",
"COMMENTS ON INORGANIC CHEMISTRY","COMMENT INORG CHEM","0260-3594","1548-9574","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.533","0",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.53","0.012",
"CURRENT MEDICINAL CHEMISTRY","CURR MED CHEM","0929-8673","1875-533X","CHEMISTRY, MEDICINAL - SCIE","4.53","0.012",
"Epigenetics","EPIGENETICS-US","1559-2294","1559-2308","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.528","0.007",
"Metallomics","METALLOMICS","1756-5901","1756-591X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.526","0.007",
"Expert Review of Anticancer Therapy","EXPERT REV ANTICANC","1473-7140","1744-8328","ONCOLOGY - SCIE","4.512","0.005",
"Sustainable Chemistry and Pharmacy","SUSTAIN CHEM PHARM","N/A","2352-5541","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.508","0.001",
"Targeted Oncology","TARGET ONCOL","1776-2596","1776-260X","ONCOLOGY - SCIE","4.493","0.004",
"Biochimica et Biophysica Acta-Gene Regulatory Mechanisms","BBA-GENE REGUL MECH","1874-9399","1876-4320","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.49","0.009",
"Molecular Imaging","MOL IMAGING","1536-0121","1536-0121","BIOCHEMICAL RESEARCH METHODS - SCIE","4.488","0.001",
"Molecular Imaging","MOL IMAGING","1536-0121","1536-0121","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.488","0.001",
"Clinical Colorectal Cancer","CLIN COLORECTAL CANC","1533-0028","1938-0674","ONCOLOGY - SCIE","4.481","0.004",
"Expert Opinion on Drug Metabolism & Toxicology","EXPERT OPIN DRUG MET","1742-5255","1744-7607","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.481","0.005",
"PLoS Computational Biology","PLOS COMPUT BIOL","1553-734X","1553-7358","BIOCHEMICAL RESEARCH METHODS - SCIE","4.475","0.069",
"JOURNAL OF PROTEOME RESEARCH","J PROTEOME RES","1535-3893","1535-3907","BIOCHEMICAL RESEARCH METHODS - SCIE","4.466","0.028",
"JOURNAL OF ELECTROANALYTICAL CHEMISTRY","J ELECTROANAL CHEM","1572-6657","1873-2569","CHEMISTRY, ANALYTICAL - SCIE","4.464","0.021",
"JOURNAL OF IMMUNOTHERAPY","J IMMUNOTHER","1524-9557","1537-4513","ONCOLOGY - SCIE","4.456","0.003",
"Cancer Medicine","CANCER MED-US","2045-7634","2045-7634","ONCOLOGY - SCIE","4.452","0.023",
"SEMINARS IN NUCLEAR MEDICINE","SEMIN NUCL MED","0001-2998","1558-4623","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.446","0.003",
"Journal of Cancer Survivorship","J CANCER SURVIV","1932-2259","1932-2267","ONCOLOGY - SCIE","4.442","0.006",
"BMC CANCER","BMC CANCER","N/A","1471-2407","ONCOLOGY - SCIE","4.43","0.057",
"JOURNAL OF CELLULAR BIOCHEMISTRY","J CELL BIOCHEM","0730-2312","1097-4644","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.429","0.029",
"NITRIC OXIDE-BIOLOGY AND CHEMISTRY","NITRIC OXIDE-BIOL CH","1089-8603","1089-8611","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.427","0.005",
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","ONCOLOGY - SCIE","4.424","0.017",
"ACS Chemical Neuroscience","ACS CHEM NEUROSCI","1948-7193","1948-7193","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.418","0.015",
"ACS Chemical Neuroscience","ACS CHEM NEUROSCI","1948-7193","1948-7193","CHEMISTRY, MEDICINAL - SCIE","4.418","0.015",
"MOLECULES","MOLECULES","N/A","1420-3049","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.412","0.094",
"MOLECULES","MOLECULES","N/A","1420-3049","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.412","0.094",
"REDOX REPORT","REDOX REP","1351-0002","1743-2928","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.412","0.001",
"Geobiology","GEOBIOLOGY","1472-4677","1472-4669","BIOLOGY - SCIE","4.407","0.004",
"MOLECULAR IMMUNOLOGY","MOL IMMUNOL","0161-5890","1872-9142","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.407","0.014",
"Journal of Gynecologic Oncology","J GYNECOL ONCOL","2005-0380","2005-0399","ONCOLOGY - SCIE","4.401","0.004",
"DALTON TRANSACTIONS","DALTON T","1477-9226","1477-9234","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.39","0.069",
"Cancer Biomarkers","CANCER BIOMARK","1574-0153","1875-8592","ONCOLOGY - SCIE","4.388","0.005",
"BREAST","BREAST","0960-9776","1532-3080","ONCOLOGY - SCIE","4.38","0.01",
"Journal of Oncology","J ONCOL","1687-8450","1687-8469","ONCOLOGY - SCIE","4.375","0.003",
"JOURNAL OF ETHNOPHARMACOLOGY","J ETHNOPHARMACOL","0378-8741","1872-7573","CHEMISTRY, MEDICINAL - SCIE","4.36","0.019",
"DRUG DEVELOPMENT RESEARCH","DRUG DEVELOP RES","0272-4391","1098-2299","CHEMISTRY, MEDICINAL - SCIE","4.36","0.002",
"Journal of Biological Engineering","J BIOL ENG","1754-1611","1754-1611","BIOCHEMICAL RESEARCH METHODS - SCIE","4.355","0.002",
"CYTOMETRY PART A","CYTOM PART A","1552-4922","1552-4930","BIOCHEMICAL RESEARCH METHODS - SCIE","4.355","0.006",
"ACS Medicinal Chemistry Letters","ACS MED CHEM LETT","1948-5875","N/A","CHEMISTRY, MEDICINAL - SCIE","4.345","0.011",
"BIOESSAYS","BIOESSAYS","0265-9247","1521-1878","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.345","0.012",
"BIOESSAYS","BIOESSAYS","0265-9247","1521-1878","BIOLOGY - SCIE","4.345","0.012",
"ASTROBIOLOGY","ASTROBIOLOGY","1531-1074","1557-8070","BIOLOGY - SCIE","4.335","0.006",
"CHROMOSOMA","CHROMOSOMA","0009-5915","1432-0886","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.316","0.004",
"GLYCOBIOLOGY","GLYCOBIOLOGY","0959-6658","1460-2423","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.313","0.007",
"Journal of Cardiovascular Computed Tomography","J CARDIOVASC COMPUT","1934-5925","1934-5925","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.309","0.005",
"JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY","J STEROID BIOCHEM","0960-0760","1879-1220","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.294","0.011",
"JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY A-CHEMISTRY","J PHOTOCH PHOTOBIO A","1010-6030","1873-2666","CHEMISTRY, PHYSICAL - SCIE","4.291","0.012",
"MOLECULAR PHYLOGENETICS AND EVOLUTION","MOL PHYLOGENET EVOL","1055-7903","1095-9513","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.286","0.022",
"ADDICTION BIOLOGY","ADDICT BIOL","1355-6215","1369-1600","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.28","0.007",
"Journal of Genetics and Genomics","J GENET GENOMICS","1673-8527","1873-5533","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.275","0.004",
"MOLECULAR AND CELLULAR BIOLOGY","MOL CELL BIOL","0270-7306","1098-5549","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.272","0.016",
"CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION","CANCER EPIDEM BIOMAR","1055-9965","1538-7755","ONCOLOGY - SCIE","4.254","0.022",
"Cancer Biology & Medicine","CANCER BIOL MED","2095-3941","2095-3941","ONCOLOGY - SCIE","4.248","0.003",
"EUROPEAN JOURNAL OF HUMAN GENETICS","EUR J HUM GENET","1018-4813","1476-5438","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.246","0.018",
"Translational Oncology","TRANSL ONCOL","1936-5233","1936-5233","ONCOLOGY - SCIE","4.243","0.006",
"Breast Cancer","BREAST CANCER-TOKYO","1340-6868","1880-4233","ONCOLOGY - SCIE","4.239","0.004",
"Reaction Chemistry & Engineering","REACT CHEM ENG","2058-9883","2058-9883","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.239","0.004",
"Environmental Science-Processes & Impacts","ENVIRON SCI-PROC IMP","2050-7887","2050-7895","CHEMISTRY, ANALYTICAL - SCIE","4.238","0.007",
"ADSORPTION SCIENCE & TECHNOLOGY","ADSORPT SCI TECHNOL","0263-6174","2048-4038","CHEMISTRY, APPLIED - SCIE","4.232","0.001",
"ADSORPTION SCIENCE & TECHNOLOGY","ADSORPT SCI TECHNOL","0263-6174","2048-4038","CHEMISTRY, PHYSICAL - SCIE","4.232","0.001",
"SAUDI JOURNAL OF BIOLOGICAL SCIENCES","SAUDI J BIOL SCI","1319-562X","2213-7106","BIOLOGY - SCIE","4.219","0.007",
"Chemistry Central Journal","CHEM CENT J","1752-153X","1752-153X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.215","0.002",
"Journal of Cancer","J CANCER","1837-9664","1837-9664","ONCOLOGY - SCIE","4.207","0.018",
"PHARMACEUTICAL RESEARCH","PHARM RES-DORDR","0724-8741","1573-904X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.2","0.01",
"MOLECULAR PLANT-MICROBE INTERACTIONS","MOL PLANT MICROBE IN","0894-0282","1943-7706","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.171","0.007",
"Recent Patents on Anti-Cancer Drug Discovery","RECENT PAT ANTI-CANC","1574-8928","2212-3970","ONCOLOGY - SCIE","4.169","0.001",
"Drug Design Development and Therapy","DRUG DES DEV THER","1177-8881","N/A","CHEMISTRY, MEDICINAL - SCIE","4.162","0.015",
"JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY","J PHYSIOL BIOCHEM","1138-7548","1877-8755","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.158","0.002",
"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","ANAL BIOANAL CHEM","1618-2642","1618-2650","BIOCHEMICAL RESEARCH METHODS - SCIE","4.157","0.027",
"ANALYTICAL AND BIOANALYTICAL CHEMISTRY","ANAL BIOANAL CHEM","1618-2642","1618-2650","CHEMISTRY, ANALYTICAL - SCIE","4.157","0.027",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.155","0.007",
"JOURNAL OF INORGANIC BIOCHEMISTRY","J INORG BIOCHEM","0162-0134","1873-3344","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.155","0.007",
"FREE RADICAL RESEARCH","FREE RADICAL RES","1071-5762","1029-2470","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.148","0.004",
"OncoTargets and Therapy","ONCOTARGETS THER","1178-6930","1178-6930","ONCOLOGY - SCIE","4.147","0.026",
"Catalysts","CATALYSTS","N/A","2073-4344","CHEMISTRY, PHYSICAL - SCIE","4.146","0.016",
"JOURNAL OF NEURO-ONCOLOGY","J NEURO-ONCOL","0167-594X","1573-7373","ONCOLOGY - SCIE","4.13","0.016",
"CLINICAL ONCOLOGY","CLIN ONCOL-UK","0936-6555","1433-2981","ONCOLOGY - SCIE","4.126","0.005",
"Journal of Physical Chemistry C","J PHYS CHEM C","1932-7447","1932-7455","CHEMISTRY, PHYSICAL - SCIE","4.126","0.162",
"FEBS LETTERS","FEBS LETT","0014-5793","1873-3468","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.124","0.022",
"Membranes","MEMBRANES-BASEL","N/A","2077-0375","CHEMISTRY, PHYSICAL - SCIE","4.106","0.003",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, APPLIED - SCIE","4.105","0.008",
"APPLIED ORGANOMETALLIC CHEMISTRY","APPL ORGANOMET CHEM","0268-2605","1099-0739","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","4.105","0.008",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","4.089","0.013",
"BIOCHIMIE","BIOCHIMIE","0300-9084","1638-6183","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.079","0.011",
"CRYSTAL GROWTH & DESIGN","CRYST GROWTH DES","1528-7483","1528-7505","CHEMISTRY, MULTIDISCIPLINARY - SCIE","4.076","0.029",
"PLANT MOLECULAR BIOLOGY","PLANT MOL BIOL","0167-4412","1573-5028","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.076","0.008",
"PHYTOCHEMISTRY","PHYTOCHEMISTRY","0031-9422","1873-3700","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.072","0.008",
"Journal of Bone Oncology","J BONE ONCOL","2212-1374","2212-1374","ONCOLOGY - SCIE","4.072","0.002",
"MEDICAL PHYSICS","MED PHYS","0094-2405","2473-4209","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.071","0.026",
"Cancer Genomics & Proteomics","CANCER GENOM PROTEOM","1109-6535","1790-6245","ONCOLOGY - SCIE","4.069","0.002",
"EXCLI Journal","EXCLI J","1611-2156","1611-2156","BIOLOGY - SCIE","4.068","0.003",
"American Journal of Translational Research","AM J TRANSL RES","1943-8141","1943-8141","ONCOLOGY - SCIE","4.06","0.017",
"BMC BIOCHEMISTRY","BMC BIOCHEM","1471-2091","1471-2091","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","4.059","0",
"JOURNAL OF DIGITAL IMAGING","J DIGIT IMAGING","0897-1889","1618-727X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.056","0.004",
"JOURNAL OF NATURAL PRODUCTS","J NAT PROD","0163-3864","1520-6025","CHEMISTRY, MEDICINAL - SCIE","4.05","0.016",
"NMR IN BIOMEDICINE","NMR BIOMED","0952-3480","1099-1492","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.044","0.01",
"Journal of Proteomics","J PROTEOMICS","1874-3919","1876-7737","BIOCHEMICAL RESEARCH METHODS - SCIE","4.044","0.014",
"Diagnostic and Interventional Imaging","DIAGN INTERV IMAG","2211-5684","2211-5684","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","4.026","0.003",
