"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI Selected JCR Year: 2007 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,2007 JIF,Eigenfactor
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","ONCOLOGY - SCIE","2.713","0.004",
"INTERNATIONAL JOURNAL OF HYPERTHERMIA","INT J HYPERTHER","0265-6736","1464-5157","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.713","0.004",
"BMC CANCER","BMC CANCER","1471-2407","1471-2407","ONCOLOGY - SCIE","2.709","0.013",
"EJC SUPPLEMENTS","EJC SUPPL","1359-6349","1878-1217","ONCOLOGY - SCIE","2.709","0.004",
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, APPLIED - SCIE","2.708","0.003",
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, MEDICINAL - SCIE","2.708","0.003",
"MOLECULAR DIVERSITY","MOL DIVERS","1381-1991","1573-501X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.708","0.003",
"JOURNAL OF MOLECULAR CATALYSIS A-CHEMICAL","J MOL CATAL A-CHEM","1381-1169","1873-314X","CHEMISTRY, PHYSICAL - SCIE","2.707","0.049",
"PHARMACEUTICAL RESEARCH","PHARM RES","0724-8741","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.678","0.031",
"ULTRASOUND IN OBSTETRICS & GYNECOLOGY","ULTRASOUND OBST GYN","0960-7692","1469-0705","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.672","0.014",
"ADVANCES IN PHYSICAL ORGANIC CHEMISTRY","ADV PHYS ORG CHEM","0065-3160","2162-5921","CHEMISTRY, PHYSICAL - SCIE","2.667","0.001",
"JOURNAL OF INTERFERON AND CYTOKINE RESEARCH","J INTERF CYTOK RES","1079-9907","1557-7465","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.667","0.01",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.662","0.049",
"BIOORGANIC & MEDICINAL CHEMISTRY","BIOORGAN MED CHEM","0968-0896","1464-3391","CHEMISTRY, MEDICINAL - SCIE","2.662","0.049",
"PROTEIN ENGINEERING DESIGN & SELECTION","PROTEIN ENG DES SEL","1741-0126","1741-0134","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.662","0.012",
"NEW JOURNAL OF CHEMISTRY","NEW J CHEM","1144-0546","1369-9261","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.651","0.025",
"CHEMICAL RECORD","CHEM REC","1527-8999","1528-0691","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.641","0.005",
"TETRAHEDRON-ASYMMETRY","TETRAHEDRON-ASYMMETR","0957-4166","N/A","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.634","0.039",
"TETRAHEDRON-ASYMMETRY","TETRAHEDRON-ASYMMETR","0957-4166","N/A","CHEMISTRY, PHYSICAL - SCIE","2.634","0.039",
"JOURNAL OF SEPARATION SCIENCE","J SEP SCI","1615-9306","1615-9314","CHEMISTRY, ANALYTICAL - SCIE","2.632","0.017",
"ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY","ACTA CRYSTALLOGR D","0907-4449","2059-7983","BIOCHEMICAL RESEARCH METHODS - SCIE","2.62","0.034",
"ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY","ACTA CRYSTALLOGR D","0907-4449","2059-7983","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.62","0.034",
"YEAST","YEAST","0749-503X","1097-0061","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.619","0.011",
"GYNECOLOGIC ONCOLOGY","GYNECOL ONCOL","0090-8258","1095-6859","ONCOLOGY - SCIE","2.614","0.037",
"BIOORGANIC & MEDICINAL CHEMISTRY LETTERS","BIOORG MED CHEM LETT","0960-894X","1464-3405","CHEMISTRY, MEDICINAL - SCIE","2.604","0.071",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","BIOLOGY - SCIE","2.599","0.02",
"RADIATION RESEARCH","RADIAT RES","0033-7587","1938-5404","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.599","0.02",
"EUROPEAN JOURNAL OF INORGANIC CHEMISTRY","EUR J INORG CHEM","1434-1948","1099-0682","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.597","0.044",
"PSYCHO-ONCOLOGY","PSYCHO-ONCOLOGY","1057-9249","1099-1611","ONCOLOGY - SCIE","2.589","0.009",
"JOURNAL OF ELECTROANALYTICAL CHEMISTRY","J ELECTROANAL CHEM","0022-0728","1873-2569","CHEMISTRY, ANALYTICAL - SCIE","2.58","0.035",
"MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY","MATCH-COMMUN MATH CO","0340-6253","N/A","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.58","0.003",
"ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS","ARCH BIOCHEM BIOPHYS","0003-9861","1096-0384","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.578","0.04",
"ORAL ONCOLOGY","ORAL ONCOL","1368-8375","1879-0593","ONCOLOGY - SCIE","2.569","0.009",
"CANCER CHEMOTHERAPY AND PHARMACOLOGY","CANCER CHEMOTH PHARM","0344-5704","1432-0843","ONCOLOGY - SCIE","2.568","0.013",
"LEUKEMIA RESEARCH","LEUKEMIA RES","0145-2126","1873-5835","ONCOLOGY - SCIE","2.561","0.014",
"UROLOGIC ONCOLOGY-SEMINARS AND ORIGINAL INVESTIGATIONS","UROL ONCOL-SEMIN ORI","1078-1439","1873-2496","ONCOLOGY - SCIE","2.561","0.004",
"JOURNAL OF NATURAL PRODUCTS","J NAT PROD","0163-3864","1520-6025","CHEMISTRY, APPLIED - SCIE","2.551","0.028",
"JOURNAL OF NATURAL PRODUCTS","J NAT PROD","0163-3864","1520-6025","CHEMISTRY, MEDICINAL - SCIE","2.551","0.028",
"MOLECULAR GENETICS AND METABOLISM","MOL GENET METAB","1096-7192","1096-7206","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.55","0.015",
"RADIOGRAPHICS","RADIOGRAPHICS","0271-5333","N/A","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.542","0.016",
"MOLECULAR REPRODUCTION AND DEVELOPMENT","MOL REPROD DEV","1040-452X","1098-2795","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.538","0.015",
"THEORETICAL CHEMISTRY ACCOUNTS","THEOR CHEM ACC","1432-881X","1432-2234","CHEMISTRY, PHYSICAL - SCIE","2.537","0.011",
"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY","J AGR FOOD CHEM","0021-8561","1520-5118","CHEMISTRY, APPLIED - SCIE","2.532","0.114",
"TRANSGENIC RESEARCH","TRANSGENIC RES","0962-8819","1573-9368","BIOCHEMICAL RESEARCH METHODS - SCIE","2.532","0.006",
"TRANSGENIC RESEARCH","TRANSGENIC RES","0962-8819","1573-9368","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.532","0.006",
"PHYSICS IN MEDICINE AND BIOLOGY","PHYS MED BIOL","0031-9155","1361-6560","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.528","0.043",
"JOURNAL OF MEMBRANE BIOLOGY","J MEMBRANE BIOL","0022-2631","1432-1424","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.527","0.011",
"CLINICAL & EXPERIMENTAL METASTASIS","CLIN EXP METASTAS","0262-0898","1573-7276","ONCOLOGY - SCIE","2.514","0.008",
"FOOD HYDROCOLLOIDS","FOOD HYDROCOLLOID","0268-005X","1873-7137","CHEMISTRY, APPLIED - SCIE","2.492","0.008",
"JOURNAL OF TRACE ELEMENTS IN MEDICINE AND BIOLOGY","J TRACE ELEM MED BIO","0946-672X","1878-3252","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.481","0.002",
"TUMOR BIOLOGY","TUMOR BIOL","1010-4283","1423-0380","ONCOLOGY - SCIE","2.481","0.003",
"NUCLEAR MEDICINE AND BIOLOGY","NUCL MED BIOL","0969-8051","1872-9614","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.478","0.01",
"AMERICAN JOURNAL OF ROENTGENOLOGY","AM J ROENTGENOL","0361-803X","1546-3141","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.47","0.054",
"ONCOLOGY","ONCOLOGY-BASEL","0030-2414","1423-0232","ONCOLOGY - SCIE","2.444","0.011",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, ANALYTICAL - SCIE","2.436","0.008",
"CHIRALITY","CHIRALITY","0899-0042","1520-636X","CHEMISTRY, MEDICINAL - SCIE","2.436","0.008",
"ULTRASONICS SONOCHEMISTRY","ULTRASON SONOCHEM","1350-4177","1873-2828","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.434","0.005",
"BIOCHEMISTRY AND CELL BIOLOGY-BIOCHIMIE ET BIOLOGIE CELLULAIRE","BIOCHEM CELL BIOL","0829-8211","1208-6002","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.419","0.011",
"CHEMISTRY AND PHYSICS OF LIPIDS","CHEM PHYS LIPIDS","0009-3084","1873-2941","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.396","0.009",
"CATALYSIS COMMUNICATIONS","CATAL COMMUN","1566-7367","1873-3905","CHEMISTRY, PHYSICAL - SCIE","2.394","0.012",
"BIOPOLYMERS","BIOPOLYMERS","0006-3525","1097-0282","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.389","0.023",
"JOURNAL OF SURGICAL ONCOLOGY","J SURG ONCOL","0022-4790","1096-9098","ONCOLOGY - SCIE","2.384","0.012",
"BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS","BBA-GEN SUBJECTS","0304-4165","1872-8006","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.371","0.019",
"PEPTIDES","PEPTIDES","0196-9781","1873-5169","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.368","0.023",
"JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY","J CANCER RES CLIN","0171-5216","1432-1335","ONCOLOGY - SCIE","2.366","0.008",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMICAL RESEARCH METHODS - SCIE","2.364","0.005",
"MOLECULAR AND CELLULAR PROBES","MOL CELL PROBE","0890-8508","1096-1194","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.364","0.005",
"TECHNOLOGY IN CANCER RESEARCH & TREATMENT","TECHNOL CANCER RES T","1533-0346","1533-0338","ONCOLOGY - SCIE","2.362","0.006",
"NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL","NUTR CANCER","0163-5581","1532-7914","ONCOLOGY - SCIE","2.361","0.008",
"AUSTRALIAN JOURNAL OF CHEMISTRY","AUST J CHEM","0004-9425","1445-0038","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.36","0.011",
"TOPICS IN CATALYSIS","TOP CATAL","1022-5528","1572-9028","CHEMISTRY, APPLIED - SCIE","2.36","0.013",
"TOPICS IN CATALYSIS","TOP CATAL","1022-5528","1572-9028","CHEMISTRY, PHYSICAL - SCIE","2.36","0.013",
"JOURNAL OF NUCLEAR CARDIOLOGY","J NUCL CARDIOL","1071-3581","1532-6551","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.359","0.006",
"ANTI-CANCER DRUGS","ANTI-CANCER DRUG","0959-4973","1473-5741","ONCOLOGY - SCIE","2.357","0.009",
"COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY","COMP BIOCHEM PHYS C","1532-0456","1878-1659","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.345","0.01",
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","BIOCHEMICAL RESEARCH METHODS - SCIE","2.344","0.006",
"COMBINATORIAL CHEMISTRY & HIGH THROUGHPUT SCREENING","COMB CHEM HIGH T SCR","1386-2073","1875-5402","CHEMISTRY, APPLIED - SCIE","2.344","0.006",
"Chemistry-An Asian Journal","CHEM-ASIAN J","1861-4728","1861-471X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.34","0.002",
"AMERICAN JOURNAL OF NEURORADIOLOGY","AM J NEURORADIOL","0195-6108","1936-959X","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.338","0.039",
"JOURNAL OF NANOPARTICLE RESEARCH","J NANOPART RES","1388-0764","1572-896X","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.338","0.008",
"PROCESS BIOCHEMISTRY","PROCESS BIOCHEM","1359-5113","1873-3298","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.336","0.022",
"MOLECULAR VISION","MOL VIS","1090-0535","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.329","0.011",
"JOURNAL OF THEORETICAL BIOLOGY","J THEOR BIOL","0022-5193","1095-8541","BIOLOGY - SCIE","2.323","0.033",
"EXTREMOPHILES","EXTREMOPHILES","1431-0651","1433-4909","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.317","0.005",
"JOURNAL OF COLLOID AND INTERFACE SCIENCE","J COLLOID INTERF SCI","0021-9797","1095-7103","CHEMISTRY, PHYSICAL - SCIE","2.309","0.078",
"CURRENT PHARMACEUTICAL BIOTECHNOLOGY","CURR PHARM BIOTECHNO","1389-2010","1873-4316","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.308","0.004",
"NEUROSIGNALS","NEUROSIGNALS","1424-862X","1424-8638","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.308","0.003",
"ULTRASCHALL IN DER MEDIZIN","ULTRASCHALL MED","0172-4614","1438-8782","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.303","0.002",
"EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY","EUR J MED CHEM","0223-5234","1768-3254","CHEMISTRY, MEDICINAL - SCIE","2.301","0.01",
"EXPERIMENTAL AND MOLECULAR MEDICINE","EXP MOL MED","1226-3613","2092-6413","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.296","0.005",
"INTERNATIONAL JOURNAL OF ONCOLOGY","INT J ONCOL","1019-6439","1791-2423","ONCOLOGY - SCIE","2.295","0.03",
"MAMMALIAN GENOME","MAMM GENOME","0938-8990","1432-1777","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.289","0.012",
"ACTA ONCOLOGICA","ACTA ONCOL","0284-186X","1651-226X","ONCOLOGY - SCIE","2.274","0.008",
"BIODRUGS","BIODRUGS","1173-8804","1179-190X","ONCOLOGY - SCIE","2.273","0.003",
"JOURNAL OF MAGNETIC RESONANCE","J MAGN RESON","1090-7807","1096-0856","BIOCHEMICAL RESEARCH METHODS - SCIE","2.253","0.025",
"Familial Cancer","FAM CANCER","1389-9600","1573-7292","ONCOLOGY - SCIE","2.247","0.003",
"PURE AND APPLIED CHEMISTRY","PURE APPL CHEM","0033-4545","1365-3075","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.232","0.019",
"MELANOMA RESEARCH","MELANOMA RES","0960-8931","1473-5636","ONCOLOGY - SCIE","2.225","0.006",
"INTERMETALLICS","INTERMETALLICS","0966-9795","1879-0216","CHEMISTRY, PHYSICAL - SCIE","2.219","0.017",
"MICROPOROUS AND MESOPOROUS MATERIALS","MICROPOR MESOPOR MAT","1387-1811","1873-3093","CHEMISTRY, APPLIED - SCIE","2.21","0.026",
"MICROPOROUS AND MESOPOROUS MATERIALS","MICROPOR MESOPOR MAT","1387-1811","1873-3093","CHEMISTRY, PHYSICAL - SCIE","2.21","0.026",
"JOURNAL OF MAGNETIC RESONANCE IMAGING","J MAGN RESON IMAGING","1053-1807","1522-2586","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.209","0.028",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.208","0.015",
"PHOTOCHEMICAL & PHOTOBIOLOGICAL SCIENCES","PHOTOCH PHOTOBIO SCI","1474-905X","1474-9092","CHEMISTRY, PHYSICAL - SCIE","2.208","0.015",
"CHEMICAL PHYSICS LETTERS","CHEM PHYS LETT","0009-2614","1873-4448","CHEMISTRY, PHYSICAL - SCIE","2.207","0.156",
"JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY","J VASC INTERV RADIOL","1051-0443","1535-7732","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.207","0.017",
"JOURNAL OF SUPERCRITICAL FLUIDS","J SUPERCRIT FLUID","0896-8446","1872-8162","CHEMISTRY, PHYSICAL - SCIE","2.189","0.008",
"HEMATOLOGICAL ONCOLOGY","HEMATOL ONCOL","0278-0232","1099-1069","ONCOLOGY - SCIE","2.18","0.002",
"PHOTOCHEMISTRY AND PHOTOBIOLOGY","PHOTOCHEM PHOTOBIOL","0031-8655","1751-1097","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.172","0.016",
"BIOMETALS","BIOMETALS","0966-0844","1572-8773","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.17","0.007",
"CYTOKINE","CYTOKINE","1043-4666","1096-0023","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.169","0.013",
"JOURNAL OF ORGANOMETALLIC CHEMISTRY","J ORGANOMET CHEM","0022-328X","1872-8561","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.168","0.046",
"Medical Dosimetry","MED DOSIM","0958-3947","1873-4022","ONCOLOGY - SCIE","2.167","0.002",
"Medical Dosimetry","MED DOSIM","0958-3947","1873-4022","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.167","0.002",
"Statistical Applications in Genetics and Molecular Biology","STAT APPL GENET MOL","1544-6115","1544-6115","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.167","0.007",
"PEDIATRIC BLOOD & CANCER","PEDIATR BLOOD CANCER","1545-5009","1545-5017","ONCOLOGY - SCIE","2.164","0.01",
"JOURNAL OF MICROBIOLOGICAL METHODS","J MICROBIOL METH","0167-7012","1872-8359","BIOCHEMICAL RESEARCH METHODS - SCIE","2.153","0.018",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.149","0.041",
"JOURNAL OF SOLID STATE CHEMISTRY","J SOLID STATE CHEM","0022-4596","1095-726X","CHEMISTRY, PHYSICAL - SCIE","2.149","0.041",
"JOURNAL OF BIOMOLECULAR SCREENING","J BIOMOL SCREEN","1087-0571","1552-454X","BIOCHEMICAL RESEARCH METHODS - SCIE","2.148","0.005",
"JOURNAL OF BIOMOLECULAR SCREENING","J BIOMOL SCREEN","1087-0571","1552-454X","CHEMISTRY, ANALYTICAL - SCIE","2.148","0.005",
"STEROIDS","STEROIDS","0039-128X","1878-5867","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.143","0.01",
"JOURNAL OF BIOCHEMISTRY AND MOLECULAR BIOLOGY","J BIOCHEM MOL BIOL","1225-8687","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.141","0.006",
"BIOORGANIC CHEMISTRY","BIOORG CHEM","0045-2068","1090-2120","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.125","0.003",
"THEORY IN BIOSCIENCES","THEOR BIOSCI","1431-7613","1611-7530","BIOLOGY - SCIE","2.125","0.001",
"METHODS IN ENZYMOLOGY","METHOD ENZYMOL","0076-6879","N/A","BIOCHEMICAL RESEARCH METHODS - SCIE","2.122","0.051",
"METHODS IN ENZYMOLOGY","METHOD ENZYMOL","0076-6879","N/A","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.122","0.051",
"SUPPORTIVE CARE IN CANCER","SUPPORT CARE CANCER","0941-4355","1433-7339","ONCOLOGY - SCIE","2.122","0.008",
"JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS","J ANAL APPL PYROL","0165-2370","1873-250X","CHEMISTRY, ANALYTICAL - SCIE","2.12","0.008",
"JOURNAL OF CHEMICAL NEUROANATOMY","J CHEM NEUROANAT","0891-0618","1873-6300","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.12","0.004",
"COMMENTS ON INORGANIC CHEMISTRY","COMMENT INORG CHEM","0260-3594","1548-9574","CHEMISTRY, INORGANIC & NUCLEAR - SCIE","2.118","0.001",
"QSAR & COMBINATORIAL SCIENCE","QSAR COMB SCI","1611-020X","1611-0218","CHEMISTRY, MEDICINAL - SCIE","2.117","0.005",
"QSAR & COMBINATORIAL SCIENCE","QSAR COMB SCI","1611-020X","1611-0218","CHEMISTRY, MULTIDISCIPLINARY - SCIE","2.117","0.005",
"COLLOIDS AND SURFACES B-BIOINTERFACES","COLLOID SURFACE B","0927-7765","1873-4367","CHEMISTRY, PHYSICAL - SCIE","2.109","0.015",
"JOURNAL OF COMPUTATIONAL BIOLOGY","J COMPUT BIOL","1066-5277","1557-8666","BIOCHEMICAL RESEARCH METHODS - SCIE","2.109","0.011",
"CANCER INVESTIGATION","CANCER INVEST","0735-7907","1532-4192","ONCOLOGY - SCIE","2.106","0.007",
"JOURNAL OF FOOD COMPOSITION AND ANALYSIS","J FOOD COMPOS ANAL","0889-1575","1096-0481","CHEMISTRY, APPLIED - SCIE","2.106","0.005",
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","BIOCHEMICAL RESEARCH METHODS - SCIE","2.101","0.006",
"JOURNAL OF FLUORESCENCE","J FLUORESC","1053-0509","1573-4994","CHEMISTRY, ANALYTICAL - SCIE","2.101","0.006",
"ACADEMIC RADIOLOGY","ACAD RADIOL","1076-6332","1878-4046","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2.094","0.012",
"OLIGONUCLEOTIDES","OLIGONUCLEOTIDES","1545-4576","1557-8526","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.086","0.002",
"MOLECULAR MEDICINE","MOL MED","1076-1551","1528-3658","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.078","0.005",
"JOURNAL OF ANALYTICAL TOXICOLOGY","J ANAL TOXICOL","0146-4760","1945-2403","CHEMISTRY, ANALYTICAL - SCIE","2.068","0.007",
"EJSO","EJSO-EUR J SURG ONC","0748-7983","1532-2157","ONCOLOGY - SCIE","2.065","0.011",
"EUROPEAN CYTOKINE NETWORK","EUR CYTOKINE NETW","1148-5493","1952-4005","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.064","0.003",
"CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","CHEMOMETR INTELL LAB","0169-7439","1873-3239","CHEMISTRY, ANALYTICAL - SCIE","2.063","0.008",
"JOURNAL OF ETHNOPHARMACOLOGY","J ETHNOPHARMACOL","0378-8741","1872-7573","CHEMISTRY, MEDICINAL - SCIE","2.049","0.018",
"FOOD ADDITIVES AND CONTAMINANTS","FOOD ADDIT CONTAM","0265-203X","N/A","CHEMISTRY, APPLIED - SCIE","2.045","0.01",
"Chemical Biology & Drug Design","CHEM BIOL DRUG DES","1747-0277","1747-0285","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.043","0.001",
"JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN","J COMPUT AID MOL DES","0920-654X","1573-4951","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.042","0.005",
"EUROPEAN PHYSICAL JOURNAL E","EUR PHYS J E","1292-8941","1292-895X","CHEMISTRY, PHYSICAL - SCIE","2.025","0.022",
"PROSTATE CANCER AND PROSTATIC DISEASES","PROSTATE CANCER P D","1365-7852","1476-5608","ONCOLOGY - SCIE","2.024","0.004",
"JOURNAL OF LIPOSOME RESEARCH","J LIPOSOME RES","0898-2104","1532-2394","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.021","0.001",
"JOURNAL OF BIOCHEMISTRY","J BIOCHEM","0021-924X","1756-2651","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2.02","0.021",
"SOLID STATE IONICS","SOLID STATE IONICS","0167-2738","1872-7689","CHEMISTRY, PHYSICAL - SCIE","2.012","0.038",
"PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS","PROSTAG LEUKOTR ESS","0952-3278","1532-2823","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","2","0.008",
"QUARTERLY JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING","Q J NUCL MED MOL IM","1824-4661","1827-1936","RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING - SCIE","2","0.003",
"Expert Review of Anticancer Therapy","EXPERT REV ANTICANC","1473-7140","1744-8328","ONCOLOGY - SCIE","1.988","0.005",
"JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY","J NANOSCI NANOTECHNO","1533-4880","1533-4899","CHEMISTRY, MULTIDISCIPLINARY - SCIE","1.987","0.017",
"JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC","J MOL CATAL B-ENZYM","1381-1177","1873-3158","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.973","0.01",
"JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC","J MOL CATAL B-ENZYM","1381-1177","1873-3158","CHEMISTRY, PHYSICAL - SCIE","1.973","0.01",
"PROSTAGLANDINS & OTHER LIPID MEDIATORS","PROSTAG OTH LIPID M","1098-8823","2212-196X","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.968","0.006",
"MICROCHIMICA ACTA","MICROCHIM ACTA","0026-3672","1436-5073","CHEMISTRY, ANALYTICAL - SCIE","1.959","0.007",
"CELL BIOCHEMISTRY AND BIOPHYSICS","CELL BIOCHEM BIOPHYS","1085-9195","1559-0283","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.953","0.005",
"JOURNAL OF IMMUNOLOGICAL METHODS","J IMMUNOL METHODS","0022-1759","1872-7905","BIOCHEMICAL RESEARCH METHODS - SCIE","1.947","0.023",
"JOURNAL OF CHEMICAL ECOLOGY","J CHEM ECOL","0098-0331","1573-1561","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.941","0.017",
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMICAL RESEARCH METHODS - SCIE","1.94","0.016",
"PROTEIN EXPRESSION AND PURIFICATION","PROTEIN EXPRES PURIF","1046-5928","1096-0279","BIOCHEMISTRY & MOLECULAR BIOLOGY - SCIE","1.94","0.016",
